total_words,num_statements,district,is_bank_president,speaker,date,disagreement_score,dissent_chair,num_speakers_in_meeting,year_month,unemployment_rate,year,national_unemployment,unemployment_gap
1414,6,Boston,True,MR ROSENGREN,2007-10-31,0.0795975306594661,0.1412349172639618,23,2007-10,4.483333333333333,2007,4.561851851851852,-0.07851851851851865
1123,5,Minneapolis,True,MR STERN,2007-10-31,0.0795254670573947,0.1347601025467586,23,2007-10,3.65,2007,4.561851851851852,-0.9118518518518521
1030,2,Cleveland,True,MS PIANALTO,2007-10-31,0.0668232393314562,0.1438190600624768,23,2007-10,5.550000000000001,2007,4.561851851851852,0.9881481481481487
2125,3,San Francisco,True,MS YELLEN,2007-10-31,0.0662207948320923,0.1579677580666102,23,2007-10,4.422222222222222,2007,4.561851851851852,-0.13962962962963044
2737,23,New York,True,VICE CHAIRMAN GEITHNER,2007-10-31,0.0581173615882678,0.1307772615117092,23,2007-10,4.6,2007,4.561851851851852,0.0381481481481476
2386,6,New York,True,MR DUDLEY,2007-12-11,0.1377076365815287,0.1613571026298175,24,2007-12,4.7,2007,4.5750925925925925,0.12490740740740769
2175,5,Chicago,True,MR EVANS,2007-12-11,0.0518703613614379,0.1264561901731759,24,2007-12,5.16,2007,4.5750925925925925,0.5849074074074077
2560,9,Dallas,True,MR FISHER,2007-12-11,0.0842352473582997,0.1084256002425182,24,2007-12,4.15,2007,4.5750925925925925,-0.42509259259259213
1303,5,Kansas City,True,MR HOENIG,2007-12-11,0.0917856974192196,0.1711370678328871,24,2007-12,3.533333333333333,2007,4.5750925925925925,-1.0417592592592593
1564,3,Richmond,True,MR LACKER,2007-12-11,0.0895901488024779,0.176734465014469,24,2007-12,4.55,2007,4.5750925925925925,-0.025092592592592666
1569,3,Atlanta,True,MR LOCKHART,2007-12-11,0.0455591695937432,0.1032870043196082,24,2007-12,5.08,2007,4.5750925925925925,0.5049074074074076
3086,7,Philadelphia,True,MR PLOSSER,2007-12-11,0.0589183042403727,0.1362458144247401,24,2007-12,4.3,2007,4.5750925925925925,-0.27509259259259267
2055,10,St. Louis,True,MR POOLE,2007-12-11,0.077508745126865,0.1181672313279823,24,2007-12,5.300000000000001,2007,4.5750925925925925,0.7249074074074082
754,2,Boston,True,MR ROSENGREN,2007-12-11,0.0939990989397674,0.1827458620690214,24,2007-12,4.55,2007,4.5750925925925925,-0.025092592592592666
808,3,Minneapolis,True,MR STERN,2007-12-11,0.0693250137419525,0.125650343429269,24,2007-12,3.55,2007,4.5750925925925925,-1.0250925925925927
723,2,Cleveland,True,MS PIANALTO,2007-12-11,0.0889498352481147,0.1652182462991542,24,2007-12,5.550000000000001,2007,4.5750925925925925,0.9749074074074082
1853,8,San Francisco,True,MS YELLEN,2007-12-11,0.0684250305176652,0.1580852946780206,24,2007-12,4.477777777777778,2007,4.5750925925925925,-0.09731481481481463
2166,8,New York,True,VICE CHAIRMAN GEITHNER,2007-12-11,0.0771893962391639,0.1240123604609935,24,2007-12,4.7,2007,4.5750925925925925,0.12490740740740769
3488,14,New York,True,MR DUDLEY,2008-01-30,0.1599600297995571,0.2449497712726476,35,2008-01,4.7,2008,4.578611111111111,0.12138888888888921
2193,10,Chicago,True,MR EVANS,2008-01-30,0.0801373186231299,0.1218097162313105,35,2008-01,5.12,2008,4.578611111111111,0.5413888888888891
3360,11,Dallas,True,MR FISHER,2008-01-30,0.1235337079384882,0.1365968809848253,35,2008-01,4.199999999999999,2008,4.578611111111111,-0.3786111111111117
1532,8,Kansas City,True,MR HOENIG,2008-01-30,0.0866508171338178,0.1250095340383792,35,2008-01,3.483333333333333,2008,4.578611111111111,-1.095277777777778
3155,28,Richmond,True,MR LACKER,2008-01-30,0.0642435690241649,0.1138454932423851,35,2008-01,4.533333333333333,2008,4.578611111111111,-0.04527777777777775
1362,6,Atlanta,True,MR LOCKHART,2008-01-30,0.0770561514861499,0.1406363038154228,35,2008-01,5.14,2008,4.578611111111111,0.5613888888888887
3715,14,Philadelphia,True,MR PLOSSER,2008-01-30,0.0821931130272682,0.1086801193786626,35,2008-01,4.366666666666666,2008,4.578611111111111,-0.2119444444444447
2657,20,St. Louis,True,MR POOLE,2008-01-30,0.0724089375874513,0.0971529200477921,35,2008-01,5.25,2008,4.578611111111111,0.671388888888889
1906,8,Boston,True,MR ROSENGREN,2008-01-30,0.0701547959093585,0.1596805841563296,35,2008-01,4.6000000000000005,2008,4.578611111111111,0.021388888888889568
598,3,Minneapolis,True,MR STERN,2008-01-30,0.1356392384531031,0.1392244699977328,35,2008-01,3.5,2008,4.578611111111111,-1.078611111111111
1152,2,Cleveland,True,MS PIANALTO,2008-01-30,0.1243381813400645,0.1492674083388384,35,2008-01,5.550000000000001,2008,4.578611111111111,0.9713888888888897
2302,10,San Francisco,True,MS YELLEN,2008-01-30,0.0764092983259646,0.1250092917935319,35,2008-01,4.5,2008,4.578611111111111,-0.07861111111111097
333,1,Richmond,True,TAFMR LACKER,2008-01-30,0.3245278098220734,0.3995225059263854,35,2008-01,4.533333333333333,2008,4.578611111111111,-0.04527777777777775
3763,26,New York,True,VICE CHAIRMAN GEITHNER,2008-01-30,0.0797825583077009,0.1020214747671379,35,2008-01,4.7,2008,4.578611111111111,0.12138888888888921
3351,13,New York,True,MR DUDLEY,2008-03-18,0.1746795243109261,0.2426133729088455,24,2008-03,4.8,2008,4.660925925925926,0.1390740740740739
1511,7,Chicago,True,MR EVANS,2008-03-18,0.0577704594357549,0.1408475837611068,24,2008-03,5.18,2008,4.660925925925926,0.5190740740740738
2505,17,Dallas,True,MR FISHER,2008-03-18,0.0751388612944954,0.1120964463464753,24,2008-03,4.199999999999999,2008,4.660925925925926,-0.4609259259259266
1715,4,Kansas City,True,MR HOENIG,2008-03-18,0.0781070277883765,0.1410616776624933,24,2008-03,3.483333333333333,2008,4.660925925925926,-1.177592592592593
1639,6,Richmond,True,MR LACKER,2008-03-18,0.0760980300864709,0.1327803431321201,24,2008-03,4.633333333333334,2008,4.660925925925926,-0.02759259259259217
743,3,Atlanta,True,MR LOCKHART,2008-03-18,0.0910733879943979,0.138972756238339,24,2008-03,5.44,2008,4.660925925925926,0.7790740740740745
2393,4,Philadelphia,True,MR PLOSSER,2008-03-18,0.056240195161585,0.1241585927524239,24,2008-03,4.5,2008,4.660925925925926,-0.16092592592592592
974,3,Boston,True,MR ROSENGREN,2008-03-18,0.1208300813885046,0.2430369239398598,24,2008-03,4.7,2008,4.660925925925926,0.03907407407407426
1045,2,Minneapolis,True,MR STERN,2008-03-18,0.1166705418270579,0.1879901743075368,24,2008-03,3.55,2008,4.660925925925926,-1.110925925925926
801,2,Cleveland,True,MS PIANALTO,2008-03-18,0.103915319892875,0.2014867457363988,24,2008-03,5.65,2008,4.660925925925926,0.9890740740740744
1548,2,San Francisco,True,MS YELLEN,2008-03-18,0.0728560533173666,0.1536779679479384,24,2008-03,4.644444444444444,2008,4.660925925925926,-0.016481481481481985
2428,16,New York,True,VICE CHAIRMAN GEITHNER,2008-03-18,0.0893905121506146,0.1254528472301673,24,2008-03,4.8,2008,4.660925925925926,0.1390740740740739
1397,8,St. Louis,True,MR BULLARD,2008-04-30,0.0777424822488149,0.6607334101303055,27,2008-04,5.25,2008,4.786898148148148,0.46310185185185215
4371,22,New York,True,MR DUDLEY,2008-04-30,0.1529164852914469,0.6727113642543894,27,2008-04,4.9,2008,4.786898148148148,0.11310185185185251
2816,9,Chicago,True,MR EVANS,2008-04-30,0.0415009063794116,0.658869705266554,27,2008-04,5.279999999999999,2008,4.786898148148148,0.4931018518518515
3707,17,Dallas,True,MR FISHER,2008-04-30,0.0657856442310859,0.6268422323048907,27,2008-04,4.300000000000001,2008,4.786898148148148,-0.48689814814814714
1496,6,Kansas City,True,MR HOENIG,2008-04-30,0.0727324403793523,0.6594518488774189,27,2008-04,3.5500000000000003,2008,4.786898148148148,-1.2368981481481476
4515,9,Richmond,True,MR LACKER,2008-04-30,0.0464109606865809,0.6924013711743164,27,2008-04,4.733333333333333,2008,4.786898148148148,-0.053564814814814454
1602,4,Atlanta,True,MR LOCKHART,2008-04-30,0.0660037918626521,0.6386150409422521,27,2008-04,5.66,2008,4.786898148148148,0.8731018518518523
3922,9,Philadelphia,True,MR PLOSSER,2008-04-30,0.0392626680759601,0.6648573704417042,27,2008-04,4.6000000000000005,2008,4.786898148148148,-0.18689814814814731
1563,4,Boston,True,MR ROSENGREN,2008-04-30,0.0736639804036453,0.6802752044253992,27,2008-04,4.816666666666666,2008,4.786898148148148,0.029768518518518583
1052,8,Minneapolis,True,MR STERN,2008-04-30,0.0741037536762062,0.6600692581533798,27,2008-04,3.675,2008,4.786898148148148,-1.111898148148148
1038,3,Cleveland,True,MS PIANALTO,2008-04-30,0.0913205452528708,0.6440608670203403,27,2008-04,5.800000000000001,2008,4.786898148148148,1.0131018518518529
2439,5,San Francisco,True,MS YELLEN,2008-04-30,0.0613393343059434,0.6946805428553242,27,2008-04,4.877777777777777,2008,4.786898148148148,0.09087962962962948
3619,12,New York,True,VICE CHAIRMAN GEITHNER,2008-04-30,0.0576802869704972,0.686492720402694,27,2008-04,4.9,2008,4.786898148148148,0.11310185185185251
1654,6,St. Louis,True,MR BULLARD,2008-06-25,0.0848973417237294,0.7032336893707947,28,2008-06,5.5,2008,5.130694444444445,0.3693055555555551
3033,15,New York,True,MR DUDLEY,2008-06-25,0.1957898732830036,0.7411652932504647,28,2008-06,5.1,2008,5.130694444444445,-0.030694444444445246
2983,5,Chicago,True,MR EVANS,2008-06-25,0.0546718750569203,0.7317097557127032,28,2008-06,5.68,2008,5.130694444444445,0.5493055555555548
3295,20,Dallas,True,MR FISHER,2008-06-25,0.1126682882732338,0.6839134438839505,28,2008-06,4.550000000000001,2008,5.130694444444445,-0.5806944444444442
1908,5,Kansas City,True,MR HOENIG,2008-06-25,0.051974796067176,0.6775783149979773,28,2008-06,3.75,2008,5.130694444444445,-1.380694444444445
3987,30,Richmond,True,MR LACKER,2008-06-25,0.0404205302993746,0.6703475709379558,28,2008-06,5.083333333333333,2008,5.130694444444445,-0.04736111111111185
1898,3,Atlanta,True,MR LOCKHART,2008-06-25,0.056415088072223,0.6881538655317687,28,2008-06,6.18,2008,5.130694444444445,1.0493055555555548
3823,12,Philadelphia,True,MR PLOSSER,2008-06-25,0.0480101242569231,0.6799725995286039,28,2008-06,4.966666666666666,2008,5.130694444444445,-0.164027777777779
2470,8,Boston,True,MR ROSENGREN,2008-06-25,0.0871784722268177,0.7422896340643628,28,2008-06,5.166666666666667,2008,5.130694444444445,0.03597222222222207
1299,4,Minneapolis,True,MR STERN,2008-06-25,0.0806484658063967,0.7124140522502158,28,2008-06,3.925,2008,5.130694444444445,-1.205694444444445
1358,3,Cleveland,True,MS PIANALTO,2008-06-25,0.0833650758897236,0.6571731633426303,28,2008-06,6.300000000000001,2008,5.130694444444445,1.1693055555555558
2297,3,San Francisco,True,MS YELLEN,2008-06-25,0.0624671051244866,0.730797533011659,28,2008-06,5.366666666666666,2008,5.130694444444445,0.23597222222222136
4918,16,New York,True,VICE CHAIRMAN GEITHNER,2008-06-25,0.0751457623427452,0.7317150407795898,28,2008-06,5.1,2008,5.130694444444445,-0.030694444444445246
1999,3,St. Louis,True,MR BULLARD,2008-08-05,0.0756118476144372,0.7268280875583601,26,2008-08,5.85,2008,5.513518518518519,0.3364814814814805
4026,13,New York,True,MR DUDLEY,2008-08-05,0.1287580545511889,0.7164119758694403,26,2008-08,5.5,2008,5.513518518518519,-0.013518518518519151
2151,9,Chicago,True,MR EVANS,2008-08-05,0.0675336882614344,0.7179780530943063,26,2008-08,6.1,2008,5.513518518518519,0.5864814814814805
3235,11,Dallas,True,MR FISHER,2008-08-05,0.0807023493481506,0.6860400509568102,26,2008-08,4.9,2008,5.513518518518519,-0.6135185185185188
1059,2,Kansas City,True,MR HOENIG,2008-08-05,0.0858361849486338,0.7113251604788611,26,2008-08,4.0,2008,5.513518518518519,-1.5135185185185192
2442,10,Richmond,True,MR LACKER,2008-08-05,0.0916655970159606,0.7048998847060093,26,2008-08,5.466666666666666,2008,5.513518518518519,-0.046851851851853255
1277,4,Atlanta,True,MR LOCKHART,2008-08-05,0.0788961076128743,0.7429019016930359,26,2008-08,6.640000000000001,2008,5.513518518518519,1.1264814814814814
3185,10,Philadelphia,True,MR PLOSSER,2008-08-05,0.0448081278218297,0.7042326114400055,26,2008-08,5.366666666666667,2008,5.513518518518519,-0.146851851851852
976,3,Boston,True,MR ROSENGREN,2008-08-05,0.1042553366922656,0.751411384128093,26,2008-08,5.533333333333334,2008,5.513518518518519,0.01981481481481495
654,2,Minneapolis,True,MR STERN,2008-08-05,0.1232136672854726,0.6722520667825642,26,2008-08,4.2,2008,5.513518518518519,-1.313518518518519
1112,2,Cleveland,True,MS PIANALTO,2008-08-05,0.0940642259102056,0.7262936668296831,26,2008-08,6.75,2008,5.513518518518519,1.2364814814814808
1628,2,San Francisco,True,MS YELLEN,2008-08-05,0.0756855737480673,0.7573598274528385,26,2008-08,5.855555555555556,2008,5.513518518518519,0.3420370370370369
1194,6,New York,True,VICE CHAIRMAN GEITHNER,2008-08-05,0.0895368705394136,0.7632696412356372,26,2008-08,5.5,2008,5.513518518518519,-0.013518518518519151
597,1,St. Louis,True,MR BULLARD,2008-09-16,0.1213983432044975,0.2368758595485685,24,2008-09,6.05,2008,5.7337037037037035,0.3162962962962963
3893,28,New York,True,MR DUDLEY,2008-09-16,0.1567045098431689,0.1906220970850605,24,2008-09,5.7,2008,5.7337037037037035,-0.03370370370370335
894,4,Chicago,True,MR EVANS,2008-09-16,0.0846539305607502,0.1424680771977524,24,2008-09,6.32,2008,5.7337037037037035,0.5862962962962968
1149,7,Dallas,True,MR FISHER,2008-09-16,0.1358582297058577,0.1956769650870972,24,2008-09,5.1,2008,5.7337037037037035,-0.6337037037037039
781,3,Kansas City,True,MR HOENIG,2008-09-16,0.1372367336986892,0.206444058538281,24,2008-09,4.15,2008,5.7337037037037035,-1.5837037037037032
1635,24,Richmond,True,MR LACKER,2008-09-16,0.0705786136196148,0.121786041025654,24,2008-09,5.666666666666667,2008,5.7337037037037035,-0.06703703703703656
753,1,Atlanta,True,MR LOCKHART,2008-09-16,0.0792321648767936,0.1630088728918559,24,2008-09,6.94,2008,5.7337037037037035,1.2062962962962969
1651,11,Philadelphia,True,MR PLOSSER,2008-09-16,0.0676487149040825,0.1287833303619161,24,2008-09,5.633333333333333,2008,5.7337037037037035,-0.10037037037037067
557,3,Boston,True,MR ROSENGREN,2008-09-16,0.1642199299614281,0.2428683001001085,24,2008-09,5.733333333333333,2008,5.7337037037037035,-0.0003703703703701322
530,4,Minneapolis,True,MR STERN,2008-09-16,0.1112374495063226,0.1418874107282198,24,2008-09,4.35,2008,5.7337037037037035,-1.3837037037037039
900,1,Cleveland,True,MS PIANALTO,2008-09-16,0.0794270868702822,0.1469171087356189,24,2008-09,7.05,2008,5.7337037037037035,1.3162962962962963
920,1,San Francisco,True,MS YELLEN,2008-09-16,0.1137423536902983,0.2152507485791529,24,2008-09,6.111111111111111,2008,5.7337037037037035,0.3774074074074072
1879,5,St. Louis,True,MR BULLARD,2008-10-29,0.1211236400076699,0.7702918286260656,28,2008-10,6.35,2008,6.011990740740742,0.33800925925925807
4190,10,New York,True,MR DUDLEY,2008-10-29,0.1562129872206626,0.7257234941000121,28,2008-10,6.0,2008,6.011990740740742,-0.011990740740741579
1470,5,Chicago,True,MR EVANS,2008-10-29,0.0777150781556659,0.6901180527854698,28,2008-10,6.640000000000001,2008,6.011990740740742,0.628009259259259
2182,17,Dallas,True,MR FISHER,2008-10-29,0.1181868238274799,0.5495269816884084,28,2008-10,5.35,2008,6.011990740740742,-0.6619907407407419
1072,4,Kansas City,True,MR HOENIG,2008-10-29,0.1009182338875015,0.6788936219191913,28,2008-10,4.333333333333333,2008,6.011990740740742,-1.6786574074074085
2919,26,Richmond,True,MR LACKER,2008-10-29,0.0588081073822628,0.6736253512316247,28,2008-10,5.95,2008,6.011990740740742,-0.0619907407407414
799,6,Atlanta,True,MR LOCKHART,2008-10-29,0.1022509402008474,0.6388252205628764,28,2008-10,7.24,2008,6.011990740740742,1.2280092592592586
4098,20,Philadelphia,True,MR PLOSSER,2008-10-29,0.0495427040132862,0.6634834780151816,28,2008-10,5.933333333333334,2008,6.011990740740742,-0.07865740740740801
1313,7,Boston,True,MR ROSENGREN,2008-10-29,0.0919400903721134,0.7341054077007079,28,2008-10,6.0,2008,6.011990740740742,-0.011990740740741579
965,4,Minneapolis,True,MR STERN,2008-10-29,0.1311552498603018,0.6833705068192601,28,2008-10,4.525,2008,6.011990740740742,-1.4869907407407412
726,3,Cleveland,True,MS PIANALTO,2008-10-29,0.1366325115028196,0.6518295211430384,28,2008-10,7.4,2008,6.011990740740742,1.3880092592592588
1613,2,San Francisco,True,MS YELLEN,2008-10-29,0.1098084981189959,0.774251381204397,28,2008-10,6.422222222222223,2008,6.011990740740742,0.4102314814814818
3782,18,New York,True,VICE CHAIRMAN GEITHNER,2008-10-29,0.0897433391606695,0.6933330806963371,28,2008-10,6.0,2008,6.011990740740742,-0.011990740740741579
4562,16,St. Louis,True,MR BULLARD,2008-12-16,0.0658293164726299,0.0928597127270833,31,2008-12,7.1,2008,6.791203703703704,0.308796296296296
7953,68,New York,True,MR DUDLEY,2008-12-16,0.0734977529935401,0.1610147045265396,31,2008-12,6.7,2008,6.791203703703704,-0.09120370370370345
2353,5,Chicago,True,MR EVANS,2008-12-16,0.0578239865281812,0.0922988162425123,31,2008-12,7.6,2008,6.791203703703704,0.808796296296296
3765,33,Dallas,True,MR FISHER,2008-12-16,0.0750337184226866,0.0905573367125007,31,2008-12,5.800000000000001,2008,6.791203703703704,-0.9912037037037029
2701,16,Kansas City,True,MR HOENIG,2008-12-16,0.0495170724534637,0.0787453070154061,31,2008-12,4.933333333333333,2008,6.791203703703704,-1.857870370370371
6473,81,Richmond,True,MR LACKER,2008-12-16,0.0538573706455156,0.0762140849842732,31,2008-12,7.166666666666667,2008,6.791203703703704,0.37546296296296333
2398,6,Atlanta,True,MR LOCKHART,2008-12-16,0.0773724427380988,0.0992303946837074,31,2008-12,8.0,2008,6.791203703703704,1.2087962962962964
4672,15,Philadelphia,True,MR PLOSSER,2008-12-16,0.0800733692709687,0.0931760858037611,31,2008-12,6.7,2008,6.791203703703704,-0.09120370370370345
1653,7,Boston,True,MR ROSENGREN,2008-12-16,0.0743732044556986,0.1532924553779912,31,2008-12,6.666666666666667,2008,6.791203703703704,-0.12453703703703667
1235,3,Minneapolis,True,MR STERN,2008-12-16,0.088764441891608,0.0989768676941494,31,2008-12,5.05,2008,6.791203703703704,-1.7412037037037038
1768,3,Cleveland,True,MS PIANALTO,2008-12-16,0.0716343861426188,0.1202707310277036,31,2008-12,8.399999999999999,2008,6.791203703703704,1.608796296296295
2885,3,San Francisco,True,MS YELLEN,2008-12-16,0.0662049861078194,0.0938232214820381,31,2008-12,7.377777777777778,2008,6.791203703703704,0.5865740740740746
3664,21,St. Louis,True,MR BULLARD,2009-01-28,0.0741203339565329,0.1035812325850967,29,2009-01,7.5,2009,7.221388888888889,0.27861111111111114
3132,22,Chicago,True,MR EVANS,2009-01-28,0.0457433920932471,0.0821464316419511,29,2009-01,8.2,2009,7.221388888888889,0.9786111111111104
2326,19,Dallas,True,MR FISHER,2009-01-28,0.0714859633418435,0.0890688832354792,29,2009-01,6.05,2009,7.221388888888889,-1.171388888888889
2119,8,Kansas City,True,MR HOENIG,2009-01-28,0.0565563699926539,0.1088226668183405,29,2009-01,5.3,2009,7.221388888888889,-1.921388888888889
5841,56,Richmond,True,MR LACKER,2009-01-28,0.08636324102602,0.0838042943814273,29,2009-01,7.649999999999999,2009,7.221388888888889,0.4286111111111097
1531,10,Atlanta,True,MR LOCKHART,2009-01-28,0.0598668396183237,0.1264579272636369,29,2009-01,8.440000000000001,2009,7.221388888888889,1.2186111111111124
5697,30,Philadelphia,True,MR PLOSSER,2009-01-28,0.05456682727677,0.0750336384971233,29,2009-01,7.133333333333333,2009,7.221388888888889,-0.088055555555556
2404,13,Boston,True,MR ROSENGREN,2009-01-28,0.0714516288468828,0.1085129271394755,29,2009-01,7.066666666666666,2009,7.221388888888889,-0.15472222222222243
796,8,Minneapolis,True,MR STERN,2009-01-28,0.1131540820442985,0.1772656523808048,29,2009-01,5.35,2009,7.221388888888889,-1.8713888888888892
1314,4,Cleveland,True,MS PIANALTO,2009-01-28,0.0929395449343414,0.1422867237241007,29,2009-01,9.0,2009,7.221388888888889,1.7786111111111111
1780,4,San Francisco,True,MS YELLEN,2009-01-28,0.0795578381364306,0.16557604113481,29,2009-01,7.866666666666666,2009,7.221388888888889,0.6452777777777774
3726,27,New York,True,VICE CHAIRMAN DUDLEY,2009-01-28,0.0573507179464122,0.1151385632719959,29,2009-01,7.1,2009,7.221388888888889,-0.12138888888888921
3351,22,St. Louis,True,MR BULLARD,2009-03-18,0.0789935816489344,0.101271337373838,32,2009-03,8.149999999999999,2009,7.983333333333333,0.1666666666666652
3541,17,Chicago,True,MR EVANS,2009-03-18,0.0661798310983174,0.0952240875105798,32,2009-03,9.34,2009,7.983333333333333,1.3566666666666665
3430,28,Dallas,True,MR FISHER,2009-03-18,0.0718883079332673,0.092546692981946,32,2009-03,6.45,2009,7.983333333333333,-1.5333333333333332
1758,10,Kansas City,True,MR HOENIG,2009-03-18,0.0991972011394434,0.119852218029849,32,2009-03,6.1000000000000005,2009,7.983333333333333,-1.8833333333333329
4134,50,Richmond,True,MR LACKER,2009-03-18,0.0521297310597713,0.071905854360096,32,2009-03,8.450000000000001,2009,7.983333333333333,0.4666666666666677
1821,7,Atlanta,True,MR LOCKHART,2009-03-18,0.0598630940324186,0.0912488810181616,32,2009-03,9.26,2009,7.983333333333333,1.2766666666666664
5179,29,Philadelphia,True,MR PLOSSER,2009-03-18,0.0443653408881244,0.0682732743447779,32,2009-03,7.833333333333333,2009,7.983333333333333,-0.15000000000000036
1949,6,Boston,True,MR ROSENGREN,2009-03-18,0.080261938070355,0.1279117189832699,32,2009-03,7.733333333333333,2009,7.983333333333333,-0.25
1216,6,Minneapolis,True,MR STERN,2009-03-18,0.0835932786248404,0.112089596982717,32,2009-03,5.85,2009,7.983333333333333,-2.1333333333333337
1423,7,Cleveland,True,MS PIANALTO,2009-03-18,0.0791021064800752,0.1322065425166643,32,2009-03,10.1,2009,7.983333333333333,2.1166666666666663
2694,4,San Francisco,True,MS YELLEN,2009-03-18,0.0604676963211622,0.1114539902913688,32,2009-03,8.633333333333333,2009,7.983333333333333,0.6499999999999995
2344,21,New York,True,VICE CHAIRMAN DUDLEY,2009-03-18,0.0726384389704489,0.1132693341084681,32,2009-03,7.9,2009,7.983333333333333,-0.08333333333333304
3006,5,St. Louis,True,MR BULLARD,2009-04-29,0.0921251819422541,0.6830409859009756,30,2009-04,8.4,2009,8.236157407407408,0.1638425925925926
2400,13,Chicago,True,MR EVANS,2009-04-29,0.0468341500863526,0.657541203053996,30,2009-04,9.7,2009,8.236157407407408,1.4638425925925915
3749,23,Dallas,True,MR FISHER,2009-04-29,0.0948880856337187,0.6569337383007012,30,2009-04,6.6,2009,8.236157407407408,-1.6361574074074081
1096,9,Kansas City,True,MR HOENIG,2009-04-29,0.1369774626849922,0.6471926815757457,30,2009-04,6.366666666666667,2009,8.236157407407408,-1.8694907407407406
3101,28,Richmond,True,MR LACKER,2009-04-29,0.0657776174888922,0.6493219780105,30,2009-04,8.700000000000001,2009,8.236157407407408,0.4638425925925933
1112,4,Atlanta,True,MR LOCKHART,2009-04-29,0.0788628672245967,0.6245674312225075,30,2009-04,9.52,2009,8.236157407407408,1.2838425925925918
3895,12,Philadelphia,True,MR PLOSSER,2009-04-29,0.081275631939787,0.6717247589399231,30,2009-04,8.1,2009,8.236157407407408,-0.13615740740740812
1240,6,Boston,True,MR ROSENGREN,2009-04-29,0.0990076729808314,0.6784825044718636,30,2009-04,7.983333333333333,2009,8.236157407407408,-0.25282407407407437
981,6,Minneapolis,True,MR STERN,2009-04-29,0.089465267253583,0.6756937373397307,30,2009-04,5.925,2009,8.236157407407408,-2.311157407407408
960,4,Cleveland,True,MS PIANALTO,2009-04-29,0.0829993996021167,0.6429262758649188,30,2009-04,10.45,2009,8.236157407407408,2.2138425925925915
1903,5,San Francisco,True,MS YELLEN,2009-04-29,0.0739680973363233,0.7104296771324381,30,2009-04,8.88888888888889,2009,8.236157407407408,0.6527314814814815
1746,8,New York,True,VICE CHAIRMAN DUDLEY,2009-04-29,0.068903834937142,0.6769168475774927,30,2009-04,8.2,2009,8.236157407407408,-0.03615740740740847
2817,9,St. Louis,True,MR BULLARD,2009-06-24,0.0533614473143706,0.5172274138111501,31,2009-06,8.600000000000001,2009,8.589398148148147,0.01060185185185425
3041,13,Chicago,True,MR EVANS,2009-06-24,0.0533389435156398,0.5398618783283767,31,2009-06,10.12,2009,8.589398148148147,1.530601851851852
2146,17,Dallas,True,MR FISHER,2009-06-24,0.0837492298435106,0.5125066761553281,31,2009-06,7.449999999999999,2009,8.589398148148147,-1.1393981481481479
1791,8,Kansas City,True,MR HOENIG,2009-06-24,0.0647963471039851,0.539251528787788,31,2009-06,6.75,2009,8.589398148148147,-1.8393981481481472
4296,28,Richmond,True,MR LACKER,2009-06-24,0.0360874488414105,0.5121700983195075,31,2009-06,9.0,2009,8.589398148148147,0.41060185185185283
1120,6,Atlanta,True,MR LOCKHART,2009-06-24,0.1066928935404913,0.5334117207021358,31,2009-06,10.0,2009,8.589398148148147,1.4106018518518528
4392,19,Philadelphia,True,MR PLOSSER,2009-06-24,0.0534198075078207,0.5524973989928947,31,2009-06,8.433333333333334,2009,8.589398148148147,-0.1560648148148136
1937,6,Boston,True,MR ROSENGREN,2009-06-24,0.0821028216763648,0.5238280956179258,31,2009-06,8.200000000000001,2009,8.589398148148147,-0.3893981481481461
1204,6,Minneapolis,True,MR STERN,2009-06-24,0.0700362796917014,0.531557147452806,31,2009-06,5.925000000000001,2009,8.589398148148147,-2.6643981481481465
976,3,Cleveland,True,MS PIANALTO,2009-06-24,0.1207579763471646,0.5448555258556937,31,2009-06,10.75,2009,8.589398148148147,2.160601851851853
3010,3,San Francisco,True,MS YELLEN,2009-06-24,0.0653903039295936,0.5542711049292637,31,2009-06,9.344444444444443,2009,8.589398148148147,0.755046296296296
2797,15,New York,True,VICE CHAIRMAN DUDLEY,2009-06-24,0.0643213811755351,0.5615412263969064,31,2009-06,8.5,2009,8.589398148148147,-0.08939814814814717
1966,7,St. Louis,True,MR BULLARD,2009-08-12,0.0836110049178522,0.1101023893351352,30,2009-08,8.6,2009,8.715694444444443,-0.11569444444444343
1585,5,Chicago,True,MR EVANS,2009-08-12,0.0836149929452682,0.1189249886325636,30,2009-08,10.16,2009,8.715694444444443,1.444305555555557
2393,11,Dallas,True,MR FISHER,2009-08-12,0.0982237599295936,0.1399223906843053,30,2009-08,7.6,2009,8.715694444444443,-1.1156944444444434
1229,4,Kansas City,True,MR HOENIG,2009-08-12,0.1133425683802905,0.1777724808595507,30,2009-08,6.933333333333334,2009,8.715694444444443,-1.7823611111111095
3997,29,Richmond,True,MR LACKER,2009-08-12,0.059704389204046,0.1102474402159354,30,2009-08,9.133333333333333,2009,8.715694444444443,0.4176388888888898
1211,3,Atlanta,True,MR LOCKHART,2009-08-12,0.0876570474757283,0.140989625004768,30,2009-08,10.32,2009,8.715694444444443,1.6043055555555572
3496,11,Philadelphia,True,MR PLOSSER,2009-08-12,0.0665095926770485,0.1132986915791136,30,2009-08,8.666666666666666,2009,8.715694444444443,-0.049027777777777004
1000,6,Boston,True,MR ROSENGREN,2009-08-12,0.0994890721093676,0.1961414484910977,30,2009-08,8.299999999999999,2009,8.715694444444443,-0.41569444444444414
