date,year,district,year_month,unemployment_gap,unemployment_rate,dissent,direction,dissent_easier
1987-08-18,1987.0,12,1987-08,0.2659259259259263,6.455555555555556,0.0,None,0
1987-09-22,1987.0,1,1987-09,-2.855694444444444,3.266666666666667,0.0,None,0
1987-09-22,1987.0,2,1987-09,-1.5223611111111115,4.6,0.0,None,0
1987-09-22,1987.0,3,1987-09,-1.955694444444444,4.166666666666667,0.0,None,0
1987-09-22,1987.0,4,1987-09,1.077638888888888,7.199999999999999,0.0,None,0
1987-09-22,1987.0,5,1987-09,-0.4556944444444442,5.666666666666667,0.0,None,0
1987-09-22,1987.0,6,1987-09,0.7776388888888892,6.9,0.0,None,0
1987-09-22,1987.0,7,1987-09,0.3376388888888879,6.459999999999999,0.0,None,0
1987-09-22,1987.0,8,1987-09,0.9276388888888888,7.05,0.0,None,0
1987-09-22,1987.0,9,1987-09,-0.6973611111111113,5.425,0.0,None,0
1987-09-22,1987.0,10,1987-09,0.3609722222222222,6.483333333333333,0.0,None,0
1987-09-22,1987.0,11,1987-09,3.727638888888889,9.85,0.0,None,0
1987-09-22,1987.0,12,1987-09,0.2776388888888892,6.4,0.0,None,0
1987-11-03,1987.0,1,1987-11,-2.842916666666666,3.15,0.0,None,0
1987-11-03,1987.0,2,1987-11,-1.492916666666666,4.5,0.0,None,0
1987-11-03,1987.0,3,1987-11,-1.826249999999999,4.166666666666667,0.0,None,0
1987-11-03,1987.0,4,1987-11,1.0570833333333347,7.050000000000001,0.0,None,0
1987-11-03,1987.0,5,1987-11,-0.4262499999999996,5.566666666666666,0.0,None,0
1987-11-03,1987.0,6,1987-11,0.7470833333333342,6.74,0.0,None,0
1987-11-03,1987.0,7,1987-11,0.3070833333333338,6.3,0.0,None,0
1987-11-03,1987.0,8,1987-11,0.8570833333333336,6.85,0.0,None,0
1987-11-03,1987.0,9,1987-11,-0.6679166666666658,5.325,0.0,None,0
1987-11-03,1987.0,10,1987-11,0.3070833333333338,6.3,0.0,None,0
1987-11-03,1987.0,11,1987-11,3.707083333333333,9.7,0.0,None,0
1987-11-03,1987.0,12,1987-11,0.2737500000000006,6.266666666666667,0.0,None,0
1987-12-16,1987.0,1,1987-12,-2.8202314814814824,3.1,0.0,None,0
1987-12-16,1987.0,2,1987-12,-1.520231481481482,4.4,0.0,None,0
1987-12-16,1987.0,3,1987-12,-1.7868981481481487,4.133333333333334,0.0,None,0
1987-12-16,1987.0,4,1987-12,1.1297685185185182,7.050000000000001,0.0,None,0
1987-12-16,1987.0,5,1987-12,-0.3868981481481484,5.533333333333334,0.0,None,0
1987-12-16,1987.0,6,1987-12,0.7397685185185168,6.659999999999999,0.0,None,0
1987-12-16,1987.0,7,1987-12,0.2597685185185172,6.18,0.0,None,0
1987-12-16,1987.0,8,1987-12,0.8297685185185175,6.75,0.0,None,0
1987-12-16,1987.0,9,1987-12,-0.6952314814814828,5.225,0.0,None,0
1987-12-16,1987.0,10,1987-12,0.3131018518518509,6.233333333333333,0.0,None,0
1987-12-16,1987.0,11,1987-12,3.679768518518517,9.6,0.0,None,0
1987-12-16,1987.0,12,1987-12,0.2575462962962955,6.177777777777778,0.0,None,0
1988-01-05,1988.0,1,1988-01,-2.8159722222222223,3.033333333333333,0.0,None,0
1988-01-05,1988.0,2,1988-01,-1.5493055555555555,4.3,0.0,None,0
1988-01-05,1988.0,3,1988-01,-1.7159722222222218,4.133333333333334,0.0,None,0
1988-01-05,1988.0,4,1988-01,1.2006944444444452,7.050000000000001,0.0,None,0
1988-01-05,1988.0,5,1988-01,-0.3993055555555553,5.45,0.0,None,0
1988-01-05,1988.0,6,1988-01,0.7506944444444441,6.6,0.0,None,0
1988-01-05,1988.0,7,1988-01,0.2506944444444441,6.1,0.0,None,0
1988-01-05,1988.0,8,1988-01,0.8006944444444448,6.65,0.0,None,0
1988-01-05,1988.0,9,1988-01,-0.7243055555555555,5.125,0.0,None,0
1988-01-05,1988.0,10,1988-01,0.3006944444444448,6.15,0.0,None,0
1988-01-05,1988.0,11,1988-01,3.650694444444445,9.5,0.0,None,0
1988-01-05,1988.0,12,1988-01,0.2506944444444441,6.1,0.0,None,0
1988-02-10,1988.0,1,1988-02,-2.838379629629629,2.9333333333333336,0.0,None,0
1988-02-10,1988.0,2,1988-02,-1.671712962962963,4.1,0.0,None,0
1988-02-10,1988.0,3,1988-02,-1.7050462962962962,4.066666666666666,0.0,None,0
1988-02-10,1988.0,4,1988-02,1.2282870370370371,7.0,0.0,None,0
1988-02-10,1988.0,5,1988-02,-0.3550462962962957,5.416666666666667,0.0,None,0
1988-02-10,1988.0,6,1988-02,0.788287037037037,6.56,0.0,None,0
1988-02-10,1988.0,7,1988-02,0.2482870370370369,6.02,0.0,None,0
1988-02-10,1988.0,8,1988-02,0.8782870370370377,6.65,0.0,None,0
1988-02-10,1988.0,9,1988-02,-0.6967129629629625,5.075,0.0,None,0
1988-02-10,1988.0,10,1988-02,0.2782870370370371,6.05,0.0,None,0
1988-02-10,1988.0,11,1988-02,3.6282870370370377,9.4,0.0,None,0
1988-02-10,1988.0,12,1988-02,0.2171759259259262,5.988888888888889,0.0,None,0
1988-03-29,1988.0,1,1988-03,-2.804212962962963,2.9,0.0,None,0
1988-03-29,1988.0,2,1988-03,-1.7042129629629628,4.0,0.0,None,0
1988-03-29,1988.0,3,1988-03,-1.737546296296296,3.966666666666667,0.0,None,0
1988-03-29,1988.0,4,1988-03,1.2457870370370363,6.949999999999999,0.0,None,0
1988-03-29,1988.0,5,1988-03,-0.354212962962964,5.349999999999999,0.0,None,0
1988-03-29,1988.0,6,1988-03,0.7957870370370372,6.5,0.0,None,0
1988-03-29,1988.0,7,1988-03,0.2157870370370371,5.92,0.0,None,0
1988-03-29,1988.0,8,1988-03,0.9457870370370376,6.65,0.0,None,0
1988-03-29,1988.0,9,1988-03,-0.6792129629629624,5.025,0.0,None,0
1988-03-29,1988.0,10,1988-03,0.2624537037037031,5.966666666666666,0.0,None,0
1988-03-29,1988.0,11,1988-03,3.595787037037038,9.3,0.0,None,0
1988-03-29,1988.0,12,1988-03,0.2180092592592588,5.922222222222222,0.0,None,0
1988-05-17,1988.0,1,1988-05,-2.718611111111111,2.9166666666666665,0.0,None,0
1988-05-17,1988.0,2,1988-05,-1.6352777777777776,4.0,0.0,None,0
1988-05-17,1988.0,3,1988-05,-1.701944444444444,3.9333333333333336,0.0,None,0
1988-05-17,1988.0,4,1988-05,1.214722222222222,6.85,1.0,Tighter,0
1988-05-17,1988.0,5,1988-05,-0.368611111111111,5.266666666666667,0.0,None,0
1988-05-17,1988.0,6,1988-05,0.7847222222222223,6.42,0.0,None,0
1988-05-17,1988.0,7,1988-05,0.084722222222223,5.720000000000001,0.0,None,0
1988-05-17,1988.0,8,1988-05,1.0647222222222226,6.7,0.0,None,0
1988-05-17,1988.0,9,1988-05,-0.6352777777777776,5.0,0.0,None,0
1988-05-17,1988.0,10,1988-05,0.2147222222222229,5.8500000000000005,0.0,None,0
1988-05-17,1988.0,11,1988-05,3.464722222222222,9.1,0.0,None,0
1988-05-17,1988.0,12,1988-05,0.2313888888888886,5.866666666666666,1.0,Tighter,0
1988-06-30,1988.0,1,1988-06,-2.6224537037037043,3.0,0.0,None,0
1988-06-30,1988.0,2,1988-06,-1.5224537037037047,4.1,0.0,None,0
1988-06-30,1988.0,3,1988-06,-1.7224537037037044,3.9,0.0,None,0
1988-06-30,1988.0,4,1988-06,1.1775462962962957,6.8,0.0,None,0
1988-06-30,1988.0,5,1988-06,-0.3891203703703709,5.233333333333333,0.0,None,0
1988-06-30,1988.0,6,1988-06,0.7975462962962956,6.42,0.0,None,0
1988-06-30,1988.0,7,1988-06,0.0575462962962953,5.68,0.0,None,0
1988-06-30,1988.0,8,1988-06,1.1275462962962957,6.75,0.0,None,0
1988-06-30,1988.0,9,1988-06,-0.6474537037037047,4.975,0.0,None,0
1988-06-30,1988.0,10,1988-06,0.1775462962962954,5.8,0.0,None,0
1988-06-30,1988.0,11,1988-06,3.377546296296296,9.0,0.0,None,0
1988-06-30,1988.0,12,1988-06,0.1886574074074065,5.811111111111111,0.0,None,0
1988-08-16,1988.0,1,1988-08,-2.4720833333333334,3.1333333333333333,0.0,None,0
1988-08-16,1988.0,2,1988-08,-1.305416666666667,4.3,0.0,None,0
1988-08-16,1988.0,3,1988-08,-1.63875,3.966666666666667,0.0,None,0
1988-08-16,1988.0,4,1988-08,1.0945833333333337,6.7,1.0,Tighter,0
1988-08-16,1988.0,5,1988-08,-0.4720833333333338,5.133333333333333,0.0,None,0
1988-08-16,1988.0,6,1988-08,0.8545833333333324,6.459999999999999,0.0,None,0
1988-08-16,1988.0,7,1988-08,-0.0254166666666666,5.58,0.0,None,0
1988-08-16,1988.0,8,1988-08,1.1445833333333333,6.75,0.0,None,0
1988-08-16,1988.0,9,1988-08,-0.6804166666666669,4.925,0.0,None,0
1988-08-16,1988.0,10,1988-08,0.1279166666666666,5.733333333333333,0.0,None,0
1988-08-16,1988.0,11,1988-08,3.244583333333333,8.85,0.0,None,0
1988-08-16,1988.0,12,1988-08,0.1279166666666666,5.733333333333333,0.0,None,0
1988-09-20,1988.0,1,1988-09,-2.424907407407408,3.1666666666666665,0.0,None,0
1988-09-20,1988.0,2,1988-09,-1.191574074074074,4.4,0.0,None,0
1988-09-20,1988.0,3,1988-09,-1.5915740740740745,4.0,0.0,None,0
1988-09-20,1988.0,4,1988-09,1.058425925925926,6.65,0.0,None,0
1988-09-20,1988.0,5,1988-09,-0.4749074074074082,5.116666666666666,0.0,None,0
1988-09-20,1988.0,6,1988-09,0.888425925925926,6.48,0.0,None,0
1988-09-20,1988.0,7,1988-09,-0.0115740740740744,5.58,0.0,None,0
1988-09-20,1988.0,8,1988-09,1.1084259259259248,6.699999999999999,0.0,None,0
1988-09-20,1988.0,9,1988-09,-0.6915740740740741,4.9,0.0,None,0
1988-09-20,1988.0,10,1988-09,0.1084259259259257,5.7,0.0,None,0
1988-09-20,1988.0,11,1988-09,3.158425925925925,8.75,0.0,None,0
1988-09-20,1988.0,12,1988-09,0.0639814814814805,5.655555555555555,0.0,None,0
1988-11-01,1988.0,1,1988-11,-2.3316203703703717,3.1666666666666665,0.0,None,0
1988-11-01,1988.0,2,1988-11,-0.9982870370370378,4.5,0.0,None,0
1988-11-01,1988.0,3,1988-11,-1.531620370370371,3.966666666666667,0.0,None,0
1988-11-01,1988.0,4,1988-11,0.9017129629629624,6.4,0.0,None,0
1988-11-01,1988.0,5,1988-11,-0.4816203703703712,5.016666666666667,0.0,None,0
1988-11-01,1988.0,6,1988-11,0.9817129629629626,6.48,0.0,None,0
1988-11-01,1988.0,7,1988-11,-0.0182870370370373,5.48,0.0,None,0
1988-11-01,1988.0,8,1988-11,1.1517129629629623,6.65,0.0,None,0
1988-11-01,1988.0,9,1988-11,-0.7232870370370375,4.775,0.0,None,0
1988-11-01,1988.0,10,1988-11,0.0350462962962963,5.533333333333334,0.0,None,0
1988-11-01,1988.0,11,1988-11,3.001712962962962,8.5,0.0,None,0
1988-11-01,1988.0,12,1988-11,0.0128240740740732,5.511111111111111,0.0,None,0
1988-12-14,1988.0,1,1988-12,-2.290185185185185,3.1166666666666667,0.0,None,0
1988-12-14,1988.0,2,1988-12,-0.9068518518518518,4.5,0.0,None,0
1988-12-14,1988.0,3,1988-12,-1.506851851851852,3.9,0.0,None,0
1988-12-14,1988.0,4,1988-12,0.7931481481481484,6.2,0.0,None,0
1988-12-14,1988.0,5,1988-12,-0.4568518518518516,4.95,0.0,None,0
1988-12-14,1988.0,6,1988-12,1.013148148148148,6.42,0.0,None,0
1988-12-14,1988.0,7,1988-12,-0.066851851851851,5.340000000000001,0.0,None,0
1988-12-14,1988.0,8,1988-12,1.143148148148149,6.550000000000001,0.0,None,0
1988-12-14,1988.0,9,1988-12,-0.6568518518518518,4.75,0.0,None,0
1988-12-14,1988.0,10,1988-12,0.0098148148148151,5.416666666666667,0.0,None,0
1988-12-14,1988.0,11,1988-12,2.943148148148148,8.35,0.0,None,0
1988-12-14,1988.0,12,1988-12,-0.0179629629629625,5.388888888888889,0.0,None,0
1989-02-08,1989.0,1,1989-02,-2.1216203703703704,3.15,0.0,None,0
1989-02-08,1989.0,2,1989-02,-0.6716203703703707,4.6,0.0,None,0
1989-02-08,1989.0,3,1989-02,-1.5049537037037033,3.766666666666667,0.0,None,0
1989-02-08,1989.0,4,1989-02,0.62837962962963,5.9,1.0,Tighter,0
1989-02-08,1989.0,5,1989-02,-0.4382870370370373,4.833333333333333,0.0,None,0
1989-02-08,1989.0,6,1989-02,1.00837962962963,6.28,0.0,None,0
1989-02-08,1989.0,7,1989-02,-0.1116203703703702,5.16,0.0,None,0
1989-02-08,1989.0,8,1989-02,1.178379629629629,6.449999999999999,0.0,None,0
1989-02-08,1989.0,9,1989-02,-0.6466203703703703,4.625,0.0,None,0
1989-02-08,1989.0,10,1989-02,-0.0382870370370369,5.233333333333333,0.0,None,0
1989-02-08,1989.0,11,1989-02,2.7783796296296304,8.05,0.0,None,0
1989-02-08,1989.0,12,1989-02,-0.060509259259259,5.211111111111111,1.0,Tighter,0
1989-03-28,1989.0,1,1989-03,-2.015648148148148,3.216666666666667,0.0,None,0
1989-03-28,1989.0,2,1989-03,-0.6323148148148148,4.6,0.0,None,0
1989-03-28,1989.0,3,1989-03,-1.4323148148148146,3.8,0.0,None,0
1989-03-28,1989.0,4,1989-03,0.6176851851851852,5.85,0.0,None,0
1989-03-28,1989.0,5,1989-03,-0.3989814814814814,4.833333333333333,0.0,None,0
1989-03-28,1989.0,6,1989-03,1.0276851851851854,6.26,0.0,None,0
1989-03-28,1989.0,7,1989-03,-0.1323148148148147,5.1,0.0,None,0
1989-03-28,1989.0,8,1989-03,1.1176851851851852,6.35,0.0,None,0
1989-03-28,1989.0,9,1989-03,-0.6323148148148148,4.6,0.0,None,0
1989-03-28,1989.0,10,1989-03,-0.0489814814814817,5.183333333333333,0.0,None,0
1989-03-28,1989.0,11,1989-03,2.617685185185185,7.85,0.0,None,0
1989-03-28,1989.0,12,1989-03,-0.0878703703703696,5.144444444444445,0.0,None,0
1989-05-16,1989.0,1,1989-05,-1.7494907407407403,3.5,0.0,None,0
1989-05-16,1989.0,2,1989-05,-0.5494907407407403,4.7,0.0,None,0
1989-05-16,1989.0,3,1989-05,-1.316157407407407,3.9333333333333336,0.0,None,0
1989-05-16,1989.0,4,1989-05,0.6505092592592598,5.9,0.0,None,0
1989-05-16,1989.0,5,1989-05,-0.3661574074074067,4.883333333333334,0.0,None,0
1989-05-16,1989.0,6,1989-05,0.97050925925926,6.220000000000001,0.0,None,0
1989-05-16,1989.0,7,1989-05,-0.0894907407407403,5.16,0.0,None,0
1989-05-16,1989.0,8,1989-05,1.0005092592592597,6.25,1.0,Easier,1
1989-05-16,1989.0,9,1989-05,-0.6244907407407405,4.625,0.0,None,0
1989-05-16,1989.0,10,1989-05,-0.0661574074074078,5.183333333333333,0.0,None,0
1989-05-16,1989.0,11,1989-05,2.30050925925926,7.550000000000001,0.0,None,0
1989-05-16,1989.0,12,1989-05,-0.160601851851851,5.0888888888888895,0.0,None,0
1989-07-06,1989.0,1,1989-07,-1.4576388888888885,3.85,0.0,None,0
1989-07-06,1989.0,2,1989-07,-0.4076388888888882,4.9,0.0,None,0
1989-07-06,1989.0,3,1989-07,-1.1743055555555548,4.133333333333334,0.0,None,0
1989-07-06,1989.0,4,1989-07,0.6923611111111114,6.0,0.0,None,0
1989-07-06,1989.0,5,1989-07,-0.3909722222222216,4.916666666666667,0.0,None,0
1989-07-06,1989.0,6,1989-07,0.8723611111111111,6.18,0.0,None,0
1989-07-06,1989.0,7,1989-07,0.0123611111111117,5.32,0.0,None,0
1989-07-06,1989.0,8,1989-07,0.9423611111111114,6.25,0.0,None,0
1989-07-06,1989.0,9,1989-07,-0.6326388888888888,4.675,0.0,None,0
1989-07-06,1989.0,10,1989-07,-0.1076388888888884,5.2,0.0,None,0
1989-07-06,1989.0,11,1989-07,1.8923611111111107,7.199999999999999,0.0,None,0
1989-07-06,1989.0,12,1989-07,-0.2409722222222221,5.066666666666666,0.0,None,0
1989-08-22,1989.0,1,1989-08,-1.3101851851851851,4.016666666666667,0.0,None,0
1989-08-22,1989.0,2,1989-08,-0.3268518518518517,5.0,0.0,None,0
1989-08-22,1989.0,3,1989-08,-1.0935185185185183,4.233333333333333,0.0,None,0
1989-08-22,1989.0,4,1989-08,0.6731481481481483,6.0,0.0,None,0
1989-08-22,1989.0,5,1989-08,-0.4101851851851847,4.916666666666667,0.0,None,0
1989-08-22,1989.0,6,1989-08,0.853148148148148,6.18,0.0,None,0
1989-08-22,1989.0,7,1989-08,0.0931481481481482,5.42,0.0,None,0
1989-08-22,1989.0,8,1989-08,0.8731481481481485,6.2,0.0,None,0
1989-08-22,1989.0,9,1989-08,-0.6268518518518515,4.7,0.0,None,0
1989-08-22,1989.0,10,1989-08,-0.1101851851851849,5.216666666666667,0.0,None,0
1989-08-22,1989.0,11,1989-08,1.6231481481481485,6.95,0.0,None,0
1989-08-22,1989.0,12,1989-08,-0.2379629629629631,5.088888888888889,0.0,None,0
1989-10-03,1989.0,1,1989-10,-1.0154166666666669,4.316666666666666,0.0,None,0
1989-10-03,1989.0,2,1989-10,-0.2320833333333336,5.1,0.0,None,0
1989-10-03,1989.0,3,1989-10,-0.9987500000000002,4.333333333333333,0.0,None,0
1989-10-03,1989.0,4,1989-10,0.7179166666666665,6.05,0.0,None,0
1989-10-03,1989.0,5,1989-10,-0.4154166666666663,4.916666666666667,0.0,None,0
1989-10-03,1989.0,6,1989-10,0.7679166666666664,6.1,0.0,None,0
1989-10-03,1989.0,7,1989-10,0.2279166666666672,5.5600000000000005,0.0,None,0
1989-10-03,1989.0,8,1989-10,0.867916666666666,6.199999999999999,0.0,None,0
1989-10-03,1989.0,9,1989-10,-0.7070833333333333,4.625,0.0,None,0
1989-10-03,1989.0,10,1989-10,-0.1820833333333329,5.15,0.0,None,0
1989-10-03,1989.0,11,1989-10,1.2679166666666664,6.6,0.0,None,0
1989-10-03,1989.0,12,1989-10,-0.29875,5.033333333333333,0.0,None,0
1989-11-14,1989.0,1,1989-11,-0.8968981481481482,4.433333333333334,0.0,None,0
1989-11-14,1989.0,2,1989-11,-0.1302314814814815,5.2,0.0,None,0
1989-11-14,1989.0,3,1989-11,-0.9635648148148146,4.366666666666667,0.0,None,0
1989-11-14,1989.0,4,1989-11,0.6697685185185183,6.0,0.0,None,0
1989-11-14,1989.0,5,1989-11,-0.4302314814814814,4.9,0.0,None,0
1989-11-14,1989.0,6,1989-11,0.7497685185185183,6.08,0.0,None,0
1989-11-14,1989.0,7,1989-11,0.2497685185185183,5.58,0.0,None,0
1989-11-14,1989.0,8,1989-11,0.8697685185185176,6.199999999999999,0.0,None,0
1989-11-14,1989.0,9,1989-11,-0.7052314814814817,4.625,0.0,None,0
1989-11-14,1989.0,10,1989-11,-0.2468981481481487,5.083333333333333,0.0,None,0
1989-11-14,1989.0,11,1989-11,1.1197685185185184,6.45,0.0,None,0
1989-11-14,1989.0,12,1989-11,-0.2857870370370374,5.044444444444444,0.0,None,0
1989-12-19,1989.0,1,1989-12,-0.7211574074074081,4.583333333333333,0.0,None,0
1989-12-19,1989.0,2,1989-12,-0.1044907407407409,5.2,0.0,None,0
1989-12-19,1989.0,3,1989-12,-0.9044907407407408,4.4,0.0,None,0
1989-12-19,1989.0,4,1989-12,0.6455092592592591,5.95,0.0,None,0
1989-12-19,1989.0,5,1989-12,-0.4211574074074082,4.883333333333333,0.0,None,0
1989-12-19,1989.0,6,1989-12,0.7555092592592594,6.0600000000000005,0.0,None,0
1989-12-19,1989.0,7,1989-12,0.2755092592592589,5.58,0.0,None,0
1989-12-19,1989.0,8,1989-12,0.8455092592592592,6.15,1.0,Tighter,0
1989-12-19,1989.0,9,1989-12,-0.7294907407407409,4.575,0.0,None,0
1989-12-19,1989.0,10,1989-12,-0.3211574074074077,4.983333333333333,0.0,None,0
1989-12-19,1989.0,11,1989-12,0.9955092592592596,6.300000000000001,0.0,None,0
1989-12-19,1989.0,12,1989-12,-0.3156018518518522,4.988888888888889,0.0,None,0
1990-02-07,1990.0,1,1990-02,-0.4603703703703701,4.8,0.0,None,0
1990-02-07,1990.0,2,1990-02,-0.1603703703703702,5.1,0.0,None,0
1990-02-07,1990.0,3,1990-02,-0.8270370370370363,4.433333333333334,0.0,None,0
1990-02-07,1990.0,4,1990-02,0.5396296296296299,5.8,1.0,Tighter,0
1990-02-07,1990.0,5,1990-02,-0.3937037037037028,4.866666666666667,0.0,None,0
1990-02-07,1990.0,6,1990-02,0.7396296296296301,6.0,0.0,None,0
1990-02-07,1990.0,7,1990-02,0.2196296296296305,5.48,0.0,None,0
1990-02-07,1990.0,8,1990-02,0.8896296296296304,6.15,0.0,None,0
1990-02-07,1990.0,9,1990-02,-0.7103703703703701,4.55,0.0,None,0
1990-02-07,1990.0,10,1990-02,-0.4437037037037035,4.816666666666666,0.0,None,0
1990-02-07,1990.0,11,1990-02,0.8896296296296304,6.15,1.0,Tighter,0
1990-02-07,1990.0,12,1990-02,-0.282592592592592,4.977777777777778,0.0,None,0
1990-03-27,1990.0,1,1990-03,-0.3266666666666662,4.9,0.0,None,0
1990-03-27,1990.0,2,1990-03,-0.1266666666666669,5.1,0.0,None,0
1990-03-27,1990.0,3,1990-03,-0.8266666666666662,4.4,0.0,None,0
1990-03-27,1990.0,4,1990-03,0.4733333333333336,5.7,1.0,Tighter,0
1990-03-27,1990.0,5,1990-03,-0.3266666666666662,4.9,0.0,None,0
1990-03-27,1990.0,6,1990-03,0.7533333333333339,5.98,0.0,None,0
1990-03-27,1990.0,7,1990-03,0.2133333333333338,5.44,0.0,None,0
1990-03-27,1990.0,8,1990-03,0.8733333333333331,6.1,0.0,None,0
1990-03-27,1990.0,9,1990-03,-0.7766666666666664,4.45,0.0,None,0
1990-03-27,1990.0,10,1990-03,-0.4933333333333332,4.733333333333333,0.0,None,0
1990-03-27,1990.0,11,1990-03,0.8233333333333341,6.050000000000001,1.0,Tighter,0
1990-03-27,1990.0,12,1990-03,-0.2599999999999998,4.966666666666667,0.0,None,0
1990-05-15,1990.0,1,1990-05,-0.1074537037037037,5.15,0.0,None,0
1990-05-15,1990.0,2,1990-05,-0.2574537037037041,5.0,0.0,None,0
1990-05-15,1990.0,3,1990-05,-0.7907870370370373,4.466666666666667,0.0,None,0
1990-05-15,1990.0,4,1990-05,0.3925462962962962,5.65,1.0,Tighter,0
1990-05-15,1990.0,5,1990-05,-0.1907870370370377,5.066666666666666,0.0,None,0
1990-05-15,1990.0,6,1990-05,0.7625462962962963,6.0200000000000005,0.0,None,0
1990-05-15,1990.0,7,1990-05,0.1425462962962962,5.4,0.0,None,0
1990-05-15,1990.0,8,1990-05,0.8425462962962955,6.1,0.0,None,0
1990-05-15,1990.0,9,1990-05,-0.7324537037037038,4.525,0.0,None,0
1990-05-15,1990.0,10,1990-05,-0.6074537037037038,4.65,0.0,None,0
1990-05-15,1990.0,11,1990-05,0.7925462962962966,6.050000000000001,0.0,None,0
1990-05-15,1990.0,12,1990-05,-0.246342592592593,5.011111111111111,0.0,None,0
1990-07-03,1990.0,1,1990-07,0.0574999999999992,5.466666666666666,0.0,None,0
1990-07-03,1990.0,2,1990-07,-0.309166666666667,5.1,0.0,None,0
1990-07-03,1990.0,3,1990-07,-0.7424999999999997,4.666666666666667,0.0,None,0
1990-07-03,1990.0,4,1990-07,0.2908333333333335,5.7,0.0,None,0
1990-07-03,1990.0,5,1990-07,-0.0258333333333338,5.383333333333333,0.0,None,0
1990-07-03,1990.0,6,1990-07,0.770833333333333,6.18,0.0,None,0
1990-07-03,1990.0,7,1990-07,0.0708333333333337,5.48,0.0,None,0
1990-07-03,1990.0,8,1990-07,0.8408333333333333,6.25,0.0,None,0
1990-07-03,1990.0,9,1990-07,-0.809166666666667,4.6,0.0,None,0
1990-07-03,1990.0,10,1990-07,-0.6758333333333333,4.733333333333333,0.0,None,0
1990-07-03,1990.0,11,1990-07,0.8408333333333333,6.25,0.0,None,0
1990-07-03,1990.0,12,1990-07,-0.309166666666667,5.1,0.0,None,0
1990-08-21,1990.0,1,1990-08,0.0910185185185179,5.633333333333333,0.0,None,0
1990-08-21,1990.0,2,1990-08,-0.2423148148148151,5.3,0.0,None,0
1990-08-21,1990.0,3,1990-08,-0.6756481481481487,4.866666666666666,0.0,None,0
1990-08-21,1990.0,4,1990-08,0.2576851851851849,5.8,0.0,None,0
1990-08-21,1990.0,5,1990-08,0.0243518518518515,5.566666666666666,0.0,None,0
1990-08-21,1990.0,6,1990-08,0.7776851851851854,6.32,0.0,None,0
1990-08-21,1990.0,7,1990-08,0.0176851851851855,5.5600000000000005,0.0,None,0
1990-08-21,1990.0,8,1990-08,0.9076851851851852,6.45,0.0,None,0
1990-08-21,1990.0,9,1990-08,-0.8423148148148147,4.7,0.0,None,0
1990-08-21,1990.0,10,1990-08,-0.7756481481481483,4.766666666666667,0.0,None,0
1990-08-21,1990.0,11,1990-08,0.8576851851851854,6.4,0.0,None,0
1990-08-21,1990.0,12,1990-08,-0.397870370370371,5.144444444444444,0.0,None,0
1990-10-02,1990.0,1,1990-10,0.2156481481481478,6.083333333333333,0.0,None,0
1990-10-02,1990.0,2,1990-10,-0.167685185185185,5.7,0.0,None,0
1990-10-02,1990.0,3,1990-10,-0.1010185185185186,5.766666666666667,0.0,None,0
1990-10-02,1990.0,4,1990-10,0.2323148148148144,6.1,1.0,Tighter,0
1990-10-02,1990.0,5,1990-10,0.0989814814814806,5.966666666666666,0.0,None,0
1990-10-02,1990.0,6,1990-10,0.6923148148148144,6.56,0.0,None,0
1990-10-02,1990.0,7,1990-10,-0.0876851851851858,5.779999999999999,0.0,None,0
1990-10-02,1990.0,8,1990-10,0.8823148148148148,6.75,0.0,None,0
1990-10-02,1990.0,9,1990-10,-1.0676851851851854,4.8,0.0,None,0
1990-10-02,1990.0,10,1990-10,-0.9010185185185184,4.966666666666667,0.0,None,0
1990-10-02,1990.0,11,1990-10,0.7823148148148151,6.65,1.0,Tighter,0
1990-10-02,1990.0,12,1990-10,-0.5787962962962965,5.288888888888889,0.0,None,0
1990-11-13,1990.0,1,1990-11,0.311851851851852,6.333333333333333,0.0,None,0
1990-11-13,1990.0,2,1990-11,-0.1214814814814806,5.9,0.0,None,0
1990-11-13,1990.0,3,1990-11,0.0118518518518531,6.033333333333334,0.0,None,0
1990-11-13,1990.0,4,1990-11,0.2785185185185188,6.3,0.0,None,0
1990-11-13,1990.0,5,1990-11,0.1451851851851859,6.166666666666667,0.0,None,0
1990-11-13,1990.0,6,1990-11,0.6385185185185183,6.659999999999999,0.0,None,0
1990-11-13,1990.0,7,1990-11,-0.101481481481481,5.92,0.0,None,0
1990-11-13,1990.0,8,1990-11,0.8785185185185194,6.9,0.0,None,0
1990-11-13,1990.0,9,1990-11,-1.1714814814814811,4.85,0.0,None,0
1990-11-13,1990.0,10,1990-11,-0.9548148148148146,5.066666666666666,0.0,None,0
1990-11-13,1990.0,11,1990-11,0.728518518518519,6.75,0.0,None,0
1990-11-13,1990.0,12,1990-11,-0.6437037037037037,5.377777777777777,0.0,None,0
1990-12-18,1990.0,1,1990-12,0.4340277777777785,6.616666666666667,0.0,None,0
1990-12-18,1990.0,2,1990-12,0.0173611111111116,6.2,0.0,None,0
1990-12-18,1990.0,3,1990-12,0.0506944444444448,6.233333333333333,0.0,None,0
1990-12-18,1990.0,4,1990-12,0.3673611111111112,6.55,0.0,None,0
1990-12-18,1990.0,5,1990-12,0.1673611111111119,6.3500000000000005,0.0,None,0
1990-12-18,1990.0,6,1990-12,0.6373611111111117,6.82,0.0,None,0
