date,ntfs_change,spread_2_10_change,fg_score,fg_strength,avg_dissent,regional_dissent_share
2016-11-02,-2.0702460036481463,0.38999915123001383,0.00787325917387982,0.00787325917387982,0.2332866530606937,0.25
2016-12-14,25.639222980424137,-0.5500197410590157,0.017732247496016096,0.017732247496016096,0.3031780467017826,0.23076923076923078
2017-02-01,9.589194942681267,1.8600106239319958,0.007818624376099148,0.007818624376099148,0.27880852555737645,0.12
2017-03-15,1.8679232068914753,-2.340006828309016,0.011513575268011444,0.011513575268011444,0.2578065767212446,0.2692307692307692
2017-05-03,-0.6953409310704206,2.2300124168400215,-0.0008374012969379896,0.0008374012969379896,0.33946684876060523,0.23076923076923078
2017-06-14,0.2720183543504895,-4.610013961792969,0.005532666365304473,0.005532666365304473,0.2607989521553868,0.2608695652173913
2017-07-26,-7.862270663245607,2.810001373290971,-0.0065013916987237685,0.0065013916987237685,0.2758315516033206,0.3
2017-09-20,9.96436518354531,-1.8099904060359773,0.021447340418941252,0.021447340418941252,0.27284038890623746,0.2727272727272727
2017-11-01,-0.39113711965526043,-4.199981689452015,0.012601115312968592,0.012601115312968592,0.28268169433343526,0.22727272727272727
2017-12-13,-4.3146547275614955,-3.4300088882450064,0.004600248551795194,0.004600248551795194,0.27589962970137827,0.12
