,Speaker,transcript_text,clean_transcript_text,date
352,VICE CHAIRMAN MCDONOUGH,VICE CHAIRMAN MCDONOUGH We can certainly assume that it is very substantial,We can certainly assume that it is very substantial,19970205
353,CHAIRMAN GREENSPAN,"CHAIRMAN GREENSPAN If I were allowed to invest in the market which they do not allow around here I don't think I would be doing so very forcefully! It is that type of thing plus the various risk spreads which are really quite narrow and have been that way for quite a while that suggest that product prices alone should not be the sole criterion if we are going to maintain a stable viable financial system whose fundamental goal let us remember is the attainment of maximum sustainable economic growth It is the real economy that matters Finance is all very interesting and financial prices are quite important but only because they affect the real economy Ultimately that is what our charter is all aboutWe have to start thinking about some form of preemptive move and how to communicate that in a credible manner I would not be inclined to do anything today Indeed were we to tighten policy now I think we would really shock the market in a way that would be quite destabilizing and would not advance our goals I don't think there is a particular urgency here I don't think we are getting any evidence in the underlying price structure or on the commodity side that there is any pressure pushing through It is not clear that wage growth whatever it is is significantly exceeding productivity increases in the real world As aconsequence the evidence of a rise in unit labor costs at rates that suggest that it is eating into profit margins is not confirmed by any of the data of which I am aware Indeed the earnings-forecasts for 1997 by Wall Street analysts show increases that are consistent with rising profitmargins not falling profit marginsIn short I can see no credible evidence of increasing price pressures And even though I listened to anecdotal reports of price pressures around the table yesterday you were all talking about parts of your regional economies I would suspect that if we had real data and did a full-blown evaluation of unit costs the paradigm shift that Cathy Minehan mentioned moving from preventing rising supplier prices to actually nudging them down would tum out to be far more prevalent than I believe people realize So I think our policy implementation has to take account of a very complex set of considerations I think we ought to reflect them as best we can in our Humphrey-Hawkins report and be prepared to move if we have to at the next meeting I am not saying that we necessarily should I am just saying that we have to be careful about the inflation dragon's nibbling capabilities which I mentioned before and that is what really concerns me above all If we make this an issue at the Humphrey-Hawkins hearing and the economy eases enough so that no move is dictated I don't think it would do particularly much damage to monetary policy If it turns out that we get surprised by a quick acceleration of inflation which means that we have been somewhat behind the curve at least our monetary policy choice will be unambiguous The most likely outcome is in the middle with the dragon lurking there and he makes me very nervous As a consequence I would argue for staying at ""B"" today but with an asymmetry that is unlike that at the previous couple of meetings There is no reason to change it but it is a real asymmetry as I see it at this time Vice Chairman","If I were allowed to invest in the market which they do not allow around here I don't think I would be doing so very forcefully! It is that type of thing plus the various risk spreads which are really quite narrow and have been that way for quite a while that suggest that product prices alone should not be the sole criterion if we are going to maintain a stable viable financial system whose fundamental goal let us remember is the attainment of maximum sustainable economic growth It is the real economy that matters Finance is all very interesting and financial prices are quite important but only because they affect the real economy Ultimately that is what our charter is all aboutWe have to start thinking about some form of preemptive move and how to communicate that in a credible manner I would not be inclined to do anything today Indeed were we to tighten policy now I think we would really shock the market in a way that would be quite destabilizing and would not advance our goals I don't think there is a particular urgency here I don't think we are getting any evidence in the underlying price structure or on the commodity side that there is any pressure pushing through It is not clear that wage growth whatever it is is significantly exceeding productivity increases in the real world As aconsequence the evidence of a rise in unit labor costs at rates that suggest that it is eating into profit margins is not confirmed by any of the data of which I am aware Indeed the earnings-forecasts for 1997 by Wall Street analysts show increases that are consistent with rising profitmargins not falling profit marginsIn short I can see no credible evidence of increasing price pressures And even though I listened to anecdotal reports of price pressures around the table yesterday you were all talking about parts of your regional economies I would suspect that if we had real data and did a full-blown evaluation of unit costs the paradigm shift that Cathy Minehan mentioned moving from preventing rising supplier prices to actually nudging them down would tum out to be far more prevalent than I believe people realize So I think our policy implementation has to take account of a very complex set of considerations I think we ought to reflect them as best we can in our Humphrey-Hawkins report and be prepared to move if we have to at the next meeting I am not saying that we necessarily should I am just saying that we have to be careful about the inflation dragon's nibbling capabilities which I mentioned before and that is what really concerns me above all If we make this an issue at the Humphrey-Hawkins hearing and the economy eases enough so that no move is dictated I don't think it would do particularly much damage to monetary policy If it turns out that we get surprised by a quick acceleration of inflation which means that we have been somewhat behind the curve at least our monetary policy choice will be unambiguous The most likely outcome is in the middle with the dragon lurking there and he makes me very nervous As a consequence I would argue for staying at ""B"" today but with an asymmetry that is unlike that at the previous couple of meetings There is no reason to change it but it is a real asymmetry as I see it at this time Vice Chairman",19970205
354,VICE CHAIRMAN MCDONOUGH,"VICE CHAIRMAN MCDONOUGH Mr Chairman I fully endorse the recommendation you have made and I will try to fill in the gap while others prepare for the pop quiz on your evaluation of the equity market I also think the asymmetry really is quite different because I now read it as meaning that we will tighten soon and probably at the March meeting I believe we would wish to do so later than that only if the incoming information suggested greater weakness than we are likely to have which will be the payback in the first quarter for a very strong fourth quarter I think we would have to convince ourselves that the slowdown is more meaningful than one that just reflects that paybackIn the Humphrey-Hawkins testimony I think it is very important that you prepare the way and explain to the world both the market and the public more generally what is likely to be coming I think that market participants are more likely to get the message this time largely because they did not get it the last time They do tend to learn from that kind of experience In what I think is the remote possibility of their not getting it we might have to decide how we should make the message a little clearer Since I make it an art form of not saying things that move markets perhaps I could be of use in that regard by enhancing what you said or even just quoting it to help bring more attention to itGoing to the message in the Humphrey-Hawkins testimony I think we should hit some themes rather strongly and you suggested all of them: Another theme is that our goal is price stability and that is how we achieve sustained economic growth That at the very high capacity usage the economy is experiencing potential noninflationary growth is really limited as we all know to the sum of the growth of the labor force and the growth of productivity We could remind them that monetary policy in that environment can hurt sustained economic growth if it stays too accommodative too long and that we simply do not have the capability to producehigher real growth through an overly accommodative policy That sort of approach would give you the opportunity to remind people that the Federal Reserve is very much pro-growth and-pro-employment and if they want a higher growth rate the way it will be achieved is not bydebauching the currency but by increasing the saving rate and therefore improving the economy's ability to increase investmentEspecially since we would be moving preemptively again which I believe very much we should we have to be very careful in the Humphrey-Hawkins testimony I would hope that whatever the rest of us are saying between now and the next meeting that we not fall into the anti-growth trap One particular tool that I think is very useful for us analytically but one that feeds the we-are-against-growth image of which we are highly suspected in any case is the use of the nairu We at the New York Fed you may remember were extraordinarily accurate in 1994 in forecasting the real economy and extraordinarily inaccurate in predicting inflation which we overestimated The need for humility being a great teacher this pushed us very hard in the direction of trying to figure out why we made that mistake One of the things that we havebecome rather convinced of is that the nairu is a very interesting analytical tool but it is a very poor forecasting tool The more we talk about it as if it were going to tell us what we should do next month however eloquently we express ourselves the more I think we come across as anti growth I see that as unwise because it leads the American people to believe that what we think we are doing to help them is in fact harmful to them This does not help the public policy debate nor does it help the posture of the Federal ReserveI am sorry for being a bit long-winded but I do think that ""B"" asymmetric seriously asymmetric is the right choice and that we ought to be girding our loins for a probable tightening at the next meeting","Mr Chairman I fully endorse the recommendation you have made and I will try to fill in the gap while others prepare for the pop quiz on your evaluation of the equity market I also think the asymmetry really is quite different because I now read it as meaning that we will tighten soon and probably at the March meeting I believe we would wish to do so later than that only if the incoming information suggested greater weakness than we are likely to have which will be the payback in the first quarter for a very strong fourth quarter I think we would have to convince ourselves that the slowdown is more meaningful than one that just reflects that paybackIn the Humphrey-Hawkins testimony I think it is very important that you prepare the way and explain to the world both the market and the public more generally what is likely to be coming I think that market participants are more likely to get the message this time largely because they did not get it the last time They do tend to learn from that kind of experience In what I think is the remote possibility of their not getting it we might have to decide how we should make the message a little clearer Since I make it an art form of not saying things that move markets perhaps I could be of use in that regard by enhancing what you said or even just quoting it to help bring more attention to itGoing to the message in the Humphrey-Hawkins testimony I think we should hit some themes rather strongly and you suggested all of them: Another theme is that our goal is price stability and that is how we achieve sustained economic growth That at the very high capacity usage the economy is experiencing potential noninflationary growth is really limited as we all know to the sum of the growth of the labor force and the growth of productivity We could remind them that monetary policy in that environment can hurt sustained economic growth if it stays too accommodative too long and that we simply do not have the capability to producehigher real growth through an overly accommodative policy That sort of approach would give you the opportunity to remind people that the Federal Reserve is very much pro-growth and-pro-employment and if they want a higher growth rate the way it will be achieved is not bydebauching the currency but by increasing the saving rate and therefore improving the economy's ability to increase investmentEspecially since we would be moving preemptively again which I believe very much we should we have to be very careful in the Humphrey-Hawkins testimony I would hope that whatever the rest of us are saying between now and the next meeting that we not fall into the anti-growth trap One particular tool that I think is very useful for us analytically but one that feeds the we-are-against-growth image of which we are highly suspected in any case is the use of the nairu We at the New York Fed you may remember were extraordinarily accurate in 1994 in forecasting the real economy and extraordinarily inaccurate in predicting inflation which we overestimated The need for humility being a great teacher this pushed us very hard in the direction of trying to figure out why we made that mistake One of the things that we havebecome rather convinced of is that the nairu is a very interesting analytical tool but it is a very poor forecasting tool The more we talk about it as if it were going to tell us what we should do next month however eloquently we express ourselves the more I think we come across as anti growth I see that as unwise because it leads the American people to believe that what we think we are doing to help them is in fact harmful to them This does not help the public policy debate nor does it help the posture of the Federal ReserveI am sorry for being a bit long-winded but I do think that ""B"" asymmetric seriously asymmetric is the right choice and that we ought to be girding our loins for a probable tightening at the next meeting",19970205
355,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Hoenig,President Hoenig,19970205
356,MR HOENIG,MR HOENIG Mr Chairman I understand your argument I have to confess though that I have some concerns about waiting The market is now aware that we experienced very strong economic growth last year and that we are seeing some of the effects of that growth in terms of capacity use and so forth As we go down the road I do not think that the public will be able to distinguish between a growth rate that is slowing from 2 percent to nothing versus slowing from 3 percent plus down to 2 percent or a bit less So if we do not move now I think people will be even more convinced that we will not take action under circumstances of slowing growth We may therefore find ourselves more paralyzed at the next meeting and that could cause us some problems that will be very difficult to deal with,Mr Chairman I understand your argument I have to confess though that I have some concerns about waiting The market is now aware that we experienced very strong economic growth last year and that we are seeing some of the effects of that growth in terms of capacity use and so forth As we go down the road I do not think that the public will be able to distinguish between a growth rate that is slowing from 2 percent to nothing versus slowing from 3 percent plus down to 2 percent or a bit less So if we do not move now I think people will be even more convinced that we will not take action under circumstances of slowing growth We may therefore find ourselves more paralyzed at the next meeting and that could cause us some problems that will be very difficult to deal with,19970205
357,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN I would just comment that the last thing I want to do is to look at the last quarter's growth,I would just comment that the last thing I want to do is to look at the last quarter's growth,19970205
358,MR HOENIG,MR HOENIG I understand,I understand,19970205
359,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN In other words to cater to that point of view would beunwise,In other words to cater to that point of view would beunwise,19970205
360,MR HOENIG,MR HOENIG But I think that perception exists In any event we now see at least a reasonable consensus that higher inflation is in prospect and that is what we should act on If we do not move when we have that sort of consensus I think we will find ourselves in a more difficult position in terms of taking action down the road,But I think that perception exists In any event we now see at least a reasonable consensus that higher inflation is in prospect and that is what we should act on If we do not move when we have that sort of consensus I think we will find ourselves in a more difficult position in terms of taking action down the road,19970205
361,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN The purpose of the Humphrey-Hawkins testimony will be to address exactly that subject,The purpose of the Humphrey-Hawkins testimony will be to address exactly that subject,19970205
362,MR HOENIG,MR HOENIG Okay,Okay,19970205
363,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Parry,President Parry,19970205
364,MR PARRY,MR PARRY Mr Chairman the recent surge in economic activity has raised the level of output which already appeared to be above its long-run potential This has intensified my concerns about the outlook for rising inflationary pressures and I think it has provided a stronger case for tightening policy Moreover the two monetary policy rules we consult at our Bank--one is an estimated version of Taylor's rule and the second is the nominal income growth rate rule--both suggest the need for an increase in the funds rate this quarter Even if we accept a 3 percent target for core cpi which I think is too high these rules suggest that the funds rate should be raised by 25 basis points or a bit more this quarter Of course an inflation target of 2 percent which I think is more appropriate would involve stronger action In my view it is time to take an initial modest step in tightening policy and therefore I would prefer a 25 basis point increase in the funds rate to 5-1/2 percent,Mr Chairman the recent surge in economic activity has raised the level of output which already appeared to be above its long-run potential This has intensified my concerns about the outlook for rising inflationary pressures and I think it has provided a stronger case for tightening policy Moreover the two monetary policy rules we consult at our Bank--one is an estimated version of Taylor's rule and the second is the nominal income growth rate rule--both suggest the need for an increase in the funds rate this quarter Even if we accept a 3 percent target for core cpi which I think is too high these rules suggest that the funds rate should be raised by 25 basis points or a bit more this quarter Of course an inflation target of 2 percent which I think is more appropriate would involve stronger action In my view it is time to take an initial modest step in tightening policy and therefore I would prefer a 25 basis point increase in the funds rate to 5-1/2 percent,19970205
365,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Meyer,Governor Meyer,19970205
366,MR MEYER,"MR MEYER The staff projects a decline in the unemployment rate to 5 percent more than 1/2 percentage point below their estimate of nairu and as a result they see progressive deterioration in the inflation outlook Now if we were all sure of this forecast I think we would all agree to tighten immediately even though the sharpest increases in inflation do not surface until 1998I do want to respond to Bob Parry's question does that ""we"" include opportunists or only those who prefer a more deliberate approach to reducing inflation? I use the ""we"" as an encompassing one in that case Why not move now? Uncertainty about the forecast about the structure of the economy or specifically about the value of nairu justifies I think a more cautious approach Fortunately the usual inertia in the inflation process and the prospect of a decline in energy prices combine to yield a still favorable inflation outlook through 1997reducing the need for immediate action But the risk of above-trend growth and the risk that the current unemployment rate is already below nairu together strongly support an asymmetric policy directive to complement an unchanged policyThere has been some very interesting discussion by Don Kohn and the Chairman of the question if not now when I think that is what we really are talking about here One perspective has been that indeed the time has come and the only issue is to prepare the markets There is a widespread expectation that there will be no policy change at this meeting and a tightening move would be a great surprise So that is the only issue I think we have to think about whether we are at that point or whether there is something we need to trigger an actionLet me give you a perspective that relates back to the staff forecast How would we respond if the staff forecast turned out to be correct? I would argue that if we do see a decline in the unemployment rate specifically to the 5 percent rate in the staff forecast that would be a reason to tighten independently of whatever was happening to inflation pressures directly That is a further decline in the unemployment rate would be an appropriate trigger for an increase in the funds rate This is just a general view that as utilization rates increase short-term rates should increase We should build in that procyclicality of interest rates that would occur normally for example under a money growth rule with a stable money demand function or under a Taylor rule If in the meantime inflation pressures were to build then still more aggressive action would be required But that would be an example of a very clear trigger Thank you","The staff projects a decline in the unemployment rate to 5 percent more than 1/2 percentage point below their estimate of nairu and as a result they see progressive deterioration in the inflation outlook Now if we were all sure of this forecast I think we would all agree to tighten immediately even though the sharpest increases in inflation do not surface until 1998I do want to respond to Bob Parry's question does that ""we"" include opportunists or only those who prefer a more deliberate approach to reducing inflation? I use the ""we"" as an encompassing one in that case Why not move now? Uncertainty about the forecast about the structure of the economy or specifically about the value of nairu justifies I think a more cautious approach Fortunately the usual inertia in the inflation process and the prospect of a decline in energy prices combine to yield a still favorable inflation outlook through 1997reducing the need for immediate action But the risk of above-trend growth and the risk that the current unemployment rate is already below nairu together strongly support an asymmetric policy directive to complement an unchanged policyThere has been some very interesting discussion by Don Kohn and the Chairman of the question if not now when I think that is what we really are talking about here One perspective has been that indeed the time has come and the only issue is to prepare the markets There is a widespread expectation that there will be no policy change at this meeting and a tightening move would be a great surprise So that is the only issue I think we have to think about whether we are at that point or whether there is something we need to trigger an actionLet me give you a perspective that relates back to the staff forecast How would we respond if the staff forecast turned out to be correct? I would argue that if we do see a decline in the unemployment rate specifically to the 5 percent rate in the staff forecast that would be a reason to tighten independently of whatever was happening to inflation pressures directly That is a further decline in the unemployment rate would be an appropriate trigger for an increase in the funds rate This is just a general view that as utilization rates increase short-term rates should increase We should build in that procyclicality of interest rates that would occur normally for example under a money growth rule with a stable money demand function or under a Taylor rule If in the meantime inflation pressures were to build then still more aggressive action would be required But that would be an example of a very clear trigger Thank you",19970205
367,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Broaddus,President Broaddus,19970205
368,MR BROADDUS,MR BROADDUS Mr Chairman this morning's decision is a really tough one and frankly the comments of Bob Parry and Tom Hoenig have made it tougher A number of the comments you made have given me some comfort though so I can accept your recommendationthis morning But let me say emphatically that unless we see a very marked change in the outlook and the balance of risks very soon which frankly I do not expect I think we are going to need to move to a tighter policy posture I believe we will almost certainly have to do so at the March meeting and I can think of some circumstances that might propel us to move even sooner than that Thank you,Mr Chairman this morning's decision is a really tough one and frankly the comments of Bob Parry and Tom Hoenig have made it tougher A number of the comments you made have given me some comfort though so I can accept your recommendationthis morning But let me say emphatically that unless we see a very marked change in the outlook and the balance of risks very soon which frankly I do not expect I think we are going to need to move to a tighter policy posture I believe we will almost certainly have to do so at the March meeting and I can think of some circumstances that might propel us to move even sooner than that Thank you,19970205
369,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Minehan,President Minehan,19970205
370,MS MINEHAN,MS MINEHAN Timing is everything I guess In the past year or so I thought a somewhat tighter monetary policy would be appropriate I would have reversed the insurance policy the final one we took out at the beginning of last year But as the year progressed and looking at third-quarter data I began to believe that tightening could be postponed as the seeming slowness of the expansion gave us some breathing room Now I feel I was misled somewhat by the unevenness of economic progress last year As I look back over the year I see an economy that clearly was expanding at a pace beyond the long-term trend and operating with constrained labor resources in a financing environment that obviously was conducive to excessDon and you Mr Chairman have presented us with a couple of options particularly Don's wait-and-see option and another that I would characterize as see-and-do I am worried about the inflation dragon that is nibbling away In my view the wait-and-see attitude has become a little more dangerous than it was in the past That is because of what we already see We see an economy with a lot of life driven by consumer spending and business investmentWe do not see the sluggish residential investment picture that we thought we would We see labor markets that are tight by any measure I see financial markets that are too one-sided and frothy I do not know how to measure inflation anymore after the discussion today but any number I see anyplace seems to be expected to tum up We see the signs of imminent excessesI do not see restraining factors that are going to pull them in and like President Hoenig I am a bit worried about the variability of the numbers we keep getting These are forcing us into or suggesting that inactivity is the right course and are prolonging the wait-and-see attitude and increasing the risk of the inflation dragon I think we have a clearer picture of the economy's strength right now and I believe now is the time to move I know there is the issue of saying something to prepare the markets I don't think they are as unprepared as they were in 1994 I believe there is some sense out there of a possible move; the forecasts suggest that people expect us to move; it is just a question of when I think we should be proactive and we should be moderate in that proactivity So I would align myself with President Parry's suggestion of a 25 basis point increase in the funds rate,Timing is everything I guess In the past year or so I thought a somewhat tighter monetary policy would be appropriate I would have reversed the insurance policy the final one we took out at the beginning of last year But as the year progressed and looking at third-quarter data I began to believe that tightening could be postponed as the seeming slowness of the expansion gave us some breathing room Now I feel I was misled somewhat by the unevenness of economic progress last year As I look back over the year I see an economy that clearly was expanding at a pace beyond the long-term trend and operating with constrained labor resources in a financing environment that obviously was conducive to excessDon and you Mr Chairman have presented us with a couple of options particularly Don's wait-and-see option and another that I would characterize as see-and-do I am worried about the inflation dragon that is nibbling away In my view the wait-and-see attitude has become a little more dangerous than it was in the past That is because of what we already see We see an economy with a lot of life driven by consumer spending and business investmentWe do not see the sluggish residential investment picture that we thought we would We see labor markets that are tight by any measure I see financial markets that are too one-sided and frothy I do not know how to measure inflation anymore after the discussion today but any number I see anyplace seems to be expected to tum up We see the signs of imminent excessesI do not see restraining factors that are going to pull them in and like President Hoenig I am a bit worried about the variability of the numbers we keep getting These are forcing us into or suggesting that inactivity is the right course and are prolonging the wait-and-see attitude and increasing the risk of the inflation dragon I think we have a clearer picture of the economy's strength right now and I believe now is the time to move I know there is the issue of saying something to prepare the markets I don't think they are as unprepared as they were in 1994 I believe there is some sense out there of a possible move; the forecasts suggest that people expect us to move; it is just a question of when I think we should be proactive and we should be moderate in that proactivity So I would align myself with President Parry's suggestion of a 25 basis point increase in the funds rate,19970205
371,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Ke11ey,Governor Ke11ey,19970205
372,MR KELLEY,MR KELLEY Thank you Mr Chairman I completely support your proposal; I believe it is the right one I also think that suggestions that we may need to move in the near future are probably correct and I would support that as the most likely probability But I am a little uncomfortable with what may be an excessive amount of prejudging that policy action I am a bit haunted by the fact that we all saw emerging pressures that were clearly going to lead to an outbreak of inflation a year or 18 months ago and here we are I do not think we should forget that The outbreak is still ahead of us The pressures are still there They may be more intense and a rise in inflation may start tomorrow morning; it may already have started and we cannot see it yet But I think we should be a little cautious about prejudging what we are going to have to do at any point in the future Thank you,Thank you Mr Chairman I completely support your proposal; I believe it is the right one I also think that suggestions that we may need to move in the near future are probably correct and I would support that as the most likely probability But I am a little uncomfortable with what may be an excessive amount of prejudging that policy action I am a bit haunted by the fact that we all saw emerging pressures that were clearly going to lead to an outbreak of inflation a year or 18 months ago and here we are I do not think we should forget that The outbreak is still ahead of us The pressures are still there They may be more intense and a rise in inflation may start tomorrow morning; it may already have started and we cannot see it yet But I think we should be a little cautious about prejudging what we are going to have to do at any point in the future Thank you,19970205
373,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Jordan,President Jordan,19970205
374,MR JORDAN,MR JORDAN Thank you I am delighted with last year's results even though they were not forecast by anybody [Laughter] I hope for similar mistakes this year in the sense of more growth lower unemployment and less inflation than we are now projecting But I also recognize that if we had been more accurate in anticipating the way 1996 was going to come out a year ago then in spite of that more favorable inflation outlook we would not have notched down the funds rate early last year And I would not have supported reducing the funds rate if we had been able to anticipate more accurately the way the year came out Given that logic tells me that we would have been better off with hindsight not to have recalibrated and we probably would be happier today if the funds rate were at 5-1/2 percent Certainly if it were at 5-1/2 percent we would not be reducing itI am very concerned Mr Chairman about how you are going to be able to communicate this to the markets to people in political circles and to the public at large The Labor Department tells us that there are still 6 million people who are not working Fortunately they do not live in my District but I would like to see a lot more of those people find jobs Most of the metropolitan areas in my District have unemployment rates of around 4 percent or lower and this has been the case for a couple of years I would be delighted if we saw more metropolitan areas out in Bob Parry's District with 4 percent unemployment So I would endorse fully what Bill McDonough has said--care needs to be taken to avoid communicating that we are concerned that there are too many people working that unemployment of 6 million is too few or that we would not be happy if there were only 4 million unemployed I think that this is a very very important communications issue as you try to prepare the markets and everybody else for what seems to be unavoidable,Thank you I am delighted with last year's results even though they were not forecast by anybody [Laughter] I hope for similar mistakes this year in the sense of more growth lower unemployment and less inflation than we are now projecting But I also recognize that if we had been more accurate in anticipating the way 1996 was going to come out a year ago then in spite of that more favorable inflation outlook we would not have notched down the funds rate early last year And I would not have supported reducing the funds rate if we had been able to anticipate more accurately the way the year came out Given that logic tells me that we would have been better off with hindsight not to have recalibrated and we probably would be happier today if the funds rate were at 5-1/2 percent Certainly if it were at 5-1/2 percent we would not be reducing itI am very concerned Mr Chairman about how you are going to be able to communicate this to the markets to people in political circles and to the public at large The Labor Department tells us that there are still 6 million people who are not working Fortunately they do not live in my District but I would like to see a lot more of those people find jobs Most of the metropolitan areas in my District have unemployment rates of around 4 percent or lower and this has been the case for a couple of years I would be delighted if we saw more metropolitan areas out in Bob Parry's District with 4 percent unemployment So I would endorse fully what Bill McDonough has said--care needs to be taken to avoid communicating that we are concerned that there are too many people working that unemployment of 6 million is too few or that we would not be happy if there were only 4 million unemployed I think that this is a very very important communications issue as you try to prepare the markets and everybody else for what seems to be unavoidable,19970205
375,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Boehne,President Boehne,19970205
376,MR BOEHNE,MR BOEHNE I buy into your basic approach I think the odds are that we will have to tighten It is not an absolutely foregone conclusion Some open-mindedness is appropriate but I think your general framework is right On the communications issue all of us around the table have had a fair amount of training in economics and we use economists' shorthand That shorthand has meaning among ourselves and among our academic peers But I must say that some of the shorthand that gets used in public does not do us very much good We ought never get ourselves in the position of saying that we are tightening because there is too much growth or the unemployment rate is too low Whenever we tighten it ought to be explained in a framework of pro-sustainable growth and pro-job growth This nairu concept while it means a lot to economists is a very unfortunate way of communicating because 9999 percent of the people just do not understand it and it comes across as meaning that we are against growth and against more jobs While we as economists understand the nairu concept and its usefulness we really have to recast our whole approach in terms of communicating that we are pro-growth and it can be done Our case is much more salable if we put price stability in that context I would urge you in your Humphrey-Hawkins testimony and I would urge all ofus in the aftermath of that to move strongly in that direction in our public comments because I think it is the most effective way that we can educate the public and further their understanding of thevalue of price stability,I buy into your basic approach I think the odds are that we will have to tighten It is not an absolutely foregone conclusion Some open-mindedness is appropriate but I think your general framework is right On the communications issue all of us around the table have had a fair amount of training in economics and we use economists' shorthand That shorthand has meaning among ourselves and among our academic peers But I must say that some of the shorthand that gets used in public does not do us very much good We ought never get ourselves in the position of saying that we are tightening because there is too much growth or the unemployment rate is too low Whenever we tighten it ought to be explained in a framework of pro-sustainable growth and pro-job growth This nairu concept while it means a lot to economists is a very unfortunate way of communicating because 9999 percent of the people just do not understand it and it comes across as meaning that we are against growth and against more jobs While we as economists understand the nairu concept and its usefulness we really have to recast our whole approach in terms of communicating that we are pro-growth and it can be done Our case is much more salable if we put price stability in that context I would urge you in your Humphrey-Hawkins testimony and I would urge all ofus in the aftermath of that to move strongly in that direction in our public comments because I think it is the most effective way that we can educate the public and further their understanding of thevalue of price stability,19970205
377,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN President Moskow,President Moskow,19970205
378,MR MOSKOW,"MR MOSKOW Mr Chairman ifwe believe the Greenbook forecast we will see core inflation accelerate from 26 percent last year to 28 percent this year and to 32 percent next year If we add in the adjustment for technical changes the number in 1998 accelerates to 36 percent which I believe we would all find unacceptable It really comes down to the question asa number of people have said of whether we have confidence in this forecast If we believe the forecast we should be tightening now given the lags in monetary policy However labor costs and prices have not accelerated as we would have expected on the basis of past experience So I think it is understandable that we have some questions about the inflation forecast in the Greenbook Given the uncertainty I personally believe that the prudent thing to do is to wait longer at this point to see if some early signs emerge that inflation isser to accelerating At that time I believe we should be prepared to act immediately I am concerned about the inflation dragon as you artfully described it nibbling away at us It involves an insidious buildup of inflation at 1 percent or 2 percent a year Of course we have not seen that buildup yet in any of the core price measures but it is something that I am very concerned about because once higher inflation gets built into the structure it may be very difficult to get it out of the structure At this point I clearly support ""B"" asymmetric","Mr Chairman ifwe believe the Greenbook forecast we will see core inflation accelerate from 26 percent last year to 28 percent this year and to 32 percent next year If we add in the adjustment for technical changes the number in 1998 accelerates to 36 percent which I believe we would all find unacceptable It really comes down to the question asa number of people have said of whether we have confidence in this forecast If we believe the forecast we should be tightening now given the lags in monetary policy However labor costs and prices have not accelerated as we would have expected on the basis of past experience So I think it is understandable that we have some questions about the inflation forecast in the Greenbook Given the uncertainty I personally believe that the prudent thing to do is to wait longer at this point to see if some early signs emerge that inflation isser to accelerating At that time I believe we should be prepared to act immediately I am concerned about the inflation dragon as you artfully described it nibbling away at us It involves an insidious buildup of inflation at 1 percent or 2 percent a year Of course we have not seen that buildup yet in any of the core price measures but it is something that I am very concerned about because once higher inflation gets built into the structure it may be very difficult to get it out of the structure At this point I clearly support ""B"" asymmetric",19970205
379,CHAIRMAN GREENSPAN,CHAIRMAN GREENSPAN Governor Rivlin,Governor Rivlin,19970205
