,Unnamed: 0,date,speaker,speak_count,speak_length,avg_next_speaker_length,avg_next_speaker_gender,laughter_sum,first_to_introduce_topic,sum_interrupted,sum_interrupter,sum_hedge,avg_day_sentiment,avg_sentiment_per_speaker,short_name,dissenter_dummy,total_yes_vote,total_no_vote,total_vote,perc_disset_vote
4430,3682.0,20100810,mr reifschneider,2.0,1661.0,129.5,1.0,0.0,1.0,0.0,0.0,6.0,0.0755040151688918,0.1324074074074074,reifschneider,,9,1,10,0.1
4431,3728.0,20101103,mr reifschneider,7.0,3007.0,313.7142857142857,1.0,1.0,1.0,0.0,6.0,3.0,0.0565657751231591,0.0404904484316249,reifschneider,,9,1,10,0.1
4432,3784.0,20110126,mr reifschneider,10.0,19208.0,1281.2,0.9,1.0,2.0,0.0,1.0,20.0,0.0702559244578263,0.0417464477981859,reifschneider,,11,0,11,0.0
4433,3868.0,20110622,mr reifschneider,3.0,4102.0,339.6666666666667,1.0,1.0,2.0,0.0,0.0,3.0,0.0721214378693924,0.0760594315245478,reifschneider,,10,0,10,0.0
4434,3900.0,20110809,mr reifschneider,2.0,534.0,193.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0574690540926296,0.0128205128205128,reifschneider,,7,3,10,0.3
4435,3927.0,20110921,mr reifschneider,3.0,9065.0,256.3333333333333,1.0,0.0,3.0,0.0,1.0,14.0,0.0694238312512154,0.053213147647618,reifschneider,,7,3,10,0.3
4436,3957.0,20111102,mr reifschneider,2.0,1226.0,201.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0636613115167884,0.015625,reifschneider,,9,1,10,0.1
4437,4021.0,20120125,mr reifschneider,3.0,5339.0,323.6666666666667,1.0,1.0,2.0,0.0,1.0,7.0,0.0552041664590712,0.0711559073445014,reifschneider,,9,1,10,0.1
4438,4051.0,20120313,mr reifschneider,7.0,3584.0,84.0,1.0,0.0,5.0,0.0,5.0,3.0,0.0718393497144214,0.0814347154557698,reifschneider,,9,1,10,0.1
4439,4080.0,20120425,mr reifschneider,3.0,816.0,264.3333333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.063117146656442,0.0643323996265172,reifschneider,,9,1,10,0.1
4440,4112.0,20120620,mr reifschneider,1.0,57.0,17.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0820193887258525,-0.142857142857143,reifschneider,,11,1,12,0.08333333333333333
4441,4145.0,20120801,mr reifschneider,20.0,12515.0,586.2105263157895,1.0,2.0,5.0,0.0,2.0,20.0,0.078293076756708,-0.01293387618258,reifschneider,,11,1,12,0.08333333333333333
4442,4178.0,20120913,mr reifschneider,24.0,8957.0,69.70833333333333,0.9583333333333334,1.0,9.0,3.0,7.0,13.0,0.07275773008372,0.0763340503375485,reifschneider,,11,1,12,0.08333333333333333
4443,4242.0,20121212,mr reifschneider,12.0,6081.0,136.08333333333334,0.9166666666666666,0.0,3.0,0.0,0.0,10.0,0.078678238721963,0.0552011515449646,reifschneider,,11,1,12,0.08333333333333333
4444,4273.0,20130130,mr reifschneider,1.0,1372.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0700777564840191,-0.0630630630630631,reifschneider,,11,1,12,0.08333333333333333
4445,4307.0,20130320,mr reifschneider,3.0,1228.0,55.66666666666666,1.0,0.0,2.0,0.0,1.0,3.0,0.0938013546477429,0.0455709165386586,reifschneider,,11,1,12,0.08333333333333333
4446,4338.0,20130501,mr reifschneider,10.0,2900.0,237.66666666666663,1.0,0.0,4.0,0.0,0.0,5.0,0.0987818864952234,0.052532802294707,reifschneider,,11,1,12,0.08333333333333333
4447,4368.0,20130619,mr reifschneider,2.0,536.0,19.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0743182455988151,0.0044802867383512,reifschneider,,10,2,12,0.16666666666666666
4448,4381.0,20130619,usmr reifschneider,1.0,336.0,167.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0743182455988151,0.0,reifschneider,,10,2,12,0.16666666666666666
4449,4753.0,20150128,mr reifschneider,6.0,2773.0,64.66666666666667,1.0,2.0,4.0,1.0,1.0,8.0,0.07155110371248,0.0590891234542598,reifschneider,,10,0,10,0.0
4450,4896.0,20150917,mr reifschneider,1.0,14.0,480.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0872777089666589,0.5,reifschneider,,9,1,10,0.1
4451,4984.0,20160127,mr reifschneider,2.0,808.0,123.0,1.0,0.0,0.0,0.0,2.0,0.0,0.072927085899735,0.0294117647058823,reifschneider,,10,0,10,0.0
4452,5188.0,20161214,mr reifschneider,2.0,248.0,33.5,1.0,1.0,2.0,0.0,0.0,0.0,0.06511152936269,0.0416666666666666,reifschneider,,8,2,10,0.2
4453,5217.0,20170201,mr reifschneider,5.0,1571.0,336.4,1.0,0.0,1.0,1.0,2.0,0.0,0.0529082126253681,-0.0507905138339921,reifschneider,,10,0,10,0.0
4454,5352.0,20170920,mr reifschneider,5.0,3028.0,156.2,1.0,0.0,0.0,0.0,1.0,4.0,0.077198826651306,0.2576562261268144,reifschneider,,9,0,9,0.0
4455,5431.0,20180131,mr reifschneider,2.0,508.0,31.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0671651058203518,0.125,reifschneider,,9,0,9,0.0
4456,1449.0,20000516,mr reinhart,9.0,9622.0,1308.875,1.0,0.0,0.0,1.0,3.0,11.0,0.0415092778377491,0.0934664484697778,reinhart,,10,0,10,0.0
4457,1553.0,20001115,mr reinhart,3.0,6994.0,115.33333333333331,1.0,0.0,1.0,0.0,5.0,11.0,0.0183677112808297,0.0281063057762086,reinhart,,11,0,11,0.0
4458,1717.0,20010821,mr reinhart,1.0,9893.0,45.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0637595334372641,0.0388888888888889,reinhart,,10,0,10,0.0
4459,1742.0,20011002,mr reinhart,2.0,981.0,48.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0901914405641737,0.0313725490196078,reinhart,,10,0,10,0.0
4460,1768.0,20011106,mr reinhart,3.0,984.0,105.33333333333331,0.6666666666666666,0.0,1.0,0.0,2.0,5.0,0.043794309085538,0.0432012432012432,reinhart,,9,0,9,0.0
4461,1796.0,20011211,mr reinhart,11.0,5322.0,185.72727272727272,0.8181818181818182,0.0,2.0,3.0,6.0,5.0,0.0439556492554759,0.0092507670554163,reinhart,,9,1,10,0.1
4462,1850.0,20020319,mr reinhart,8.0,16155.0,32.125,0.875,0.0,0.0,0.0,1.0,22.0,0.0619946324737963,0.0843387687752043,reinhart,,10,0,10,0.0
4463,1874.0,20020507,mr reinhart,8.0,2573.0,156.42857142857142,1.0,0.0,0.0,0.0,4.0,5.0,0.0552388110401692,0.0064822052852148,reinhart,,10,0,10,0.0
4464,1901.0,20020626,mr reinhart,12.0,1686.0,1374.1666666666667,1.0,0.0,1.0,0.0,3.0,1.0,0.0583781640825564,0.0171939171939172,reinhart,,10,0,10,0.0
4465,1930.0,20020813,mr reinhart,8.0,12065.0,83.125,0.875,0.0,0.0,0.0,0.0,15.0,0.0318357574875492,0.0772352484208587,reinhart,,12,0,12,0.0
4466,1958.0,20020924,mr reinhart,9.0,11805.0,976.2222222222222,1.0,0.0,0.0,0.0,1.0,13.0,0.0273616717284753,0.0410094203722658,reinhart,,10,2,12,0.16666666666666666
4467,1987.0,20021106,mr reinhart,11.0,13073.0,125.7,0.8,2.0,0.0,1.0,1.0,15.0,0.0203425076419735,0.0776822317774828,reinhart,,12,0,12,0.0
4468,2013.0,20021210,mr reinhart,7.0,1997.0,56.42857142857143,1.0,0.0,0.0,0.0,1.0,5.0,0.0721468215281177,0.0653211350416318,reinhart,,12,0,12,0.0
4469,2039.0,20030129,mr reinhart,11.0,14457.0,1589.7142857142858,0.8571428571428571,0.0,0.0,0.0,2.0,16.0,0.0654068230784498,0.0423124665264103,reinhart,,12,0,12,0.0
4470,2071.0,20030318,mr reinhart,5.0,11301.0,644.2,1.0,1.0,1.0,0.0,1.0,18.0,0.0739911379520936,0.0486067713176852,reinhart,,12,0,12,0.0
4471,2097.0,20030506,mr reinhart,3.0,12882.0,403.6666666666667,1.0,1.0,2.0,0.0,4.0,17.0,0.0298424074855602,0.0521370023419203,reinhart,,12,0,12,0.0
4472,2128.0,20030625,mr reinhart,24.0,40574.0,1828.7916666666667,0.75,1.0,2.0,0.0,4.0,38.0,0.0377749181473734,0.066111459169003,reinhart,,11,1,12,0.08333333333333333
4473,2156.0,20030812,mr reinhart,11.0,1845.0,132.63636363636363,0.8181818181818182,1.0,0.0,1.0,2.0,2.0,0.0590266181045485,0.0819627094282449,reinhart,,12,0,12,0.0
4474,2184.0,20030916,mr reinhart,3.0,11015.0,2274.6666666666665,1.0,1.0,0.0,0.0,3.0,15.0,0.062147520810601,0.0407925407925408,reinhart,,12,0,12,0.0
4475,2211.0,20031028,mr reinhart,20.0,19236.0,90.6,0.95,1.0,1.0,2.0,3.0,29.0,0.0550059045724082,0.0184393336961798,reinhart,,12,0,12,0.0
4476,2239.0,20031209,mr reinhart,8.0,3304.0,137.875,1.0,0.0,0.0,1.0,2.0,4.0,0.0408745300963965,-0.020264491605955,reinhart,,12,0,12,0.0
4477,2269.0,20040128,mr reinhart,15.0,34069.0,129.13333333333333,0.8666666666666667,0.0,1.0,0.0,1.0,41.0,0.0507937830432617,0.0653428014750144,reinhart,,12,0,12,0.0
4478,2296.0,20040316,mr reinhart,8.0,14276.0,992.0,1.0,3.0,1.0,1.0,2.0,20.0,0.0429565141310481,0.0836612069691263,reinhart,,12,0,12,0.0
4479,2321.0,20040504,mr reinhart,16.0,18231.0,105.8125,1.0,1.0,8.0,1.0,1.0,24.0,0.0583476500993068,0.0959994719100161,reinhart,,12,0,12,0.0
4480,2351.0,20040630,mr reinhart,5.0,13694.0,2823.8,1.0,0.0,2.0,0.0,5.0,18.0,0.0487726665746871,0.0402319732985696,reinhart,,12,0,12,0.0
4481,2383.0,20040810,mr reinhart,4.0,4882.0,35.0,1.0,1.0,2.0,0.0,5.0,4.0,0.0470004059918934,0.0473509223509222,reinhart,,12,0,12,0.0
4482,2408.0,20040921,mr reinhart,9.0,13633.0,176.66666666666666,0.5555555555555556,1.0,2.0,0.0,3.0,19.0,0.0788308686356203,0.0492376309628579,reinhart,,12,0,12,0.0
4483,2432.0,20041110,mr reinhart,11.0,11280.0,1282.8181818181818,1.0,0.0,3.0,1.0,3.0,14.0,0.0360455945116696,0.0529294545177536,reinhart,,12,0,12,0.0
4484,2462.0,20041214,mr reinhart,16.0,13521.0,652.625,0.5625,2.0,4.0,0.0,4.0,20.0,0.0724533468734408,0.0558108365400032,reinhart,,12,0,12,0.0
4485,2490.0,20050202,mr reinhart,19.0,28870.0,481.2631578947368,0.8421052631578947,2.0,1.0,0.0,4.0,47.0,0.082682800170329,0.1245879820085293,reinhart,,12,0,12,0.0
4486,2520.0,20050322,mr reinhart,5.0,14350.0,310.2,0.6,0.0,1.0,0.0,8.0,20.0,0.0435695057902449,0.0489651861699105,reinhart,,12,0,12,0.0
4487,2546.0,20050503,mr reinhart,4.0,12722.0,495.75,1.0,0.0,2.0,0.0,1.0,19.0,0.0494178853066321,0.0181352648477818,reinhart,,11,0,11,0.0
4488,2576.0,20050630,mr reinhart,3.0,13139.0,2923.333333333333,1.0,1.0,1.0,0.0,11.0,22.0,0.0618777345954924,0.0375492302184031,reinhart,,11,0,11,0.0
4489,2632.0,20050920,mr reinhart,5.0,13647.0,3799.4,1.0,4.0,1.0,0.0,3.0,12.0,0.0621082573713729,0.0732203460471319,reinhart,,9,1,10,0.1
4490,2655.0,20051101,mr reinhart,20.0,18461.0,134.7,0.95,5.0,9.0,3.0,9.0,25.0,0.0380156989880271,0.064363981118265,reinhart,,10,0,10,0.0
4491,2703.0,20060131,mr reinhart,9.0,12105.0,46.888888888888886,0.8888888888888888,0.0,4.0,0.0,1.0,19.0,0.0631526040706151,0.079896537144835,reinhart,,10,0,10,0.0
4492,2718.0,20060328,gdpmr reinhart,1.0,5.0,37.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0641089866525517,0.333333333333333,reinhart,,11,0,11,0.0
4493,2729.0,20060328,mr reinhart,20.0,15052.0,168.16666666666666,0.7222222222222222,2.0,5.0,0.0,1.0,22.0,0.0641089866525517,0.0660987329949164,reinhart,,11,0,11,0.0
4494,2753.0,20060510,mr reinhart,12.0,11030.0,115.75,1.0,3.0,3.0,0.0,1.0,13.0,0.0478384387987338,0.0305739590719885,reinhart,,11,0,11,0.0
4495,2779.0,20060629,mr reinhart,7.0,9798.0,72.42857142857143,0.8571428571428571,0.0,2.0,0.0,0.0,11.0,0.0620132330281794,0.0543186340965673,reinhart,,10,0,10,0.0
4496,2833.0,20060920,mr reinhart,9.0,9041.0,123.88888888888889,0.8888888888888888,3.0,2.0,0.0,0.0,14.0,0.082388521216531,0.0151907753611287,reinhart,,10,1,11,0.09090909090909091
4497,2859.0,20061025,mr reinhart,12.0,13214.0,141.25,0.8333333333333334,9.0,4.0,0.0,1.0,18.0,0.0587810717012625,0.0490081596441245,reinhart,,10,1,11,0.09090909090909091
4498,2915.0,20070131,mr reinhart,13.0,15767.0,102.07692307692308,0.9230769230769232,3.0,5.0,0.0,0.0,22.0,0.0696424098113195,0.0243900416281686,reinhart,,11,0,11,0.0
4499,2941.0,20070321,mr reinhart,13.0,13573.0,155.30769230769232,0.9230769230769232,6.0,3.0,0.0,0.0,17.0,0.067092004244218,0.0769864792617365,reinhart,,10,0,10,0.0
4500,2963.0,20070509,mr reinhart,14.0,14877.0,123.21428571428572,1.0,3.0,5.0,0.0,0.0,19.0,0.0400624224483275,0.0214161417677301,reinhart,,10,0,10,0.0
4501,2988.0,20070628,mr reinhart,22.0,36828.0,630.3181818181819,0.9545454545454546,4.0,7.0,0.0,0.0,41.0,0.0701751282576872,0.0590076690703569,reinhart,,10,0,10,0.0
4502,3000.0,20070628,usmr reinhart,1.0,338.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0701751282576872,0.0357142857142857,reinhart,,10,0,10,0.0
4503,3015.0,20070807,mr reinhart,1.0,76.0,1436.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0871221656544054,0.0,reinhart,,10,0,10,0.0
4504,3795.0,20110126,ms remache,1.0,201.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0702559244578263,0.0,remache,,11,0,11,0.0
4505,3939.0,20110921,ms remache,2.0,6616.0,202.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0694238312512154,0.25,remache,,7,3,10,0.3
4506,4255.0,20121212,ms remache,10.0,8602.0,317.55555555555554,1.0,0.0,3.0,0.0,0.0,10.0,0.078678238721963,0.0732974466972673,remache,,11,1,12,0.08333333333333333
4507,4411.0,20130731,ms remache,1.0,5685.0,164.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0545074698120606,0.0860420650095602,remache,,11,1,12,0.08333333333333333
4508,4878.0,20150729,ms remache,8.0,9155.0,55.5,0.6666666666666666,0.0,2.0,0.0,0.0,9.0,0.0888180312826755,0.1687052021444966,remache,,10,0,10,0.0
4509,5109.0,20160727,ms remache,1.0,3106.0,4898.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0735308869729018,0.106227106227106,remache,,9,1,10,0.1
4510,5256.0,20170315,ms remache,6.0,10195.0,1702.1666666666667,0.8333333333333334,0.0,3.0,1.0,4.0,13.0,0.0818399281032004,0.2086320203918888,remache,,9,1,10,0.1
4511,907.0,19971216,mr rives,2.0,801.0,86.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0364522439592794,0.0982587064676618,rives,,11,1,12,0.08333333333333333
4512,944.0,19980204,mr rives,3.0,2944.0,80.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0397797634824321,0.2232164161298019,rives,,12,0,12,0.0
4513,1080.0,19980818,ms rivl,1.0,3876.0,17.0,1.0,0.0,0.0,0.0,0.0,9.0,0.043284989941853,0.0411764705882353,rivl,,10,1,11,0.09090909090909091
4514,585.0,19960703,ms rivlin,5.0,8198.0,179.6,1.0,2.0,1.0,0.0,2.0,21.0,0.0426028892529223,0.0671488308585082,rivlin,0.0,11,1,12,0.08333333333333333
4515,612.0,19960820,ms rivlin,2.0,4177.0,41.5,1.0,0.0,0.0,0.0,2.0,10.0,0.0659885625369528,0.0751607279067234,rivlin,0.0,11,1,12,0.08333333333333333
4516,640.0,19960924,ms rivlin,4.0,3628.0,36.5,1.0,0.0,1.0,0.0,1.0,7.0,0.0358065672559284,0.0604092116677509,rivlin,0.0,11,1,12,0.08333333333333333
4517,665.0,19961113,ms rivlin,2.0,2561.0,15.5,1.0,0.0,0.0,0.0,1.0,9.0,0.048377197132737,0.1364745011086475,rivlin,0.0,12,0,12,0.0
4518,692.0,19961217,ms rivlin,4.0,4218.0,1725.2,1.0,0.0,0.0,0.0,1.0,15.0,0.0600037952756406,-0.0439362286970862,rivlin,0.0,12,0,12,0.0
4519,725.0,19970205,ms rivlin,12.0,2405.0,292.0,0.8333333333333334,3.0,1.0,0.0,3.0,5.0,0.0340841759605829,0.0545095588384735,rivlin,0.0,10,0,10,0.0
4520,751.0,19970325,ms rivlin,2.0,3052.0,22.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0548218160078565,0.147719087635054,rivlin,0.0,10,0,10,0.0
4521,774.0,19970520,ms rivlin,1.0,597.0,14.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0573850749091708,0.24,rivlin,0.0,9,1,10,0.1
4522,806.0,19970702,ms rivlin,4.0,5554.0,84.0,1.0,0.0,0.0,0.0,2.0,10.0,0.0357744969583312,0.1597210156992765,rivlin,0.0,10,0,10,0.0
4523,831.0,19970819,ms rivlin,6.0,3425.0,1020.1666666666666,1.0,1.0,0.0,0.0,2.0,4.0,0.0486583523186413,0.1329573934837092,rivlin,0.0,10,0,10,0.0
4524,855.0,19970930,ms rivlin,3.0,1191.0,31.33333333333333,1.0,0.0,0.0,1.0,1.0,2.0,0.0461275015587405,0.1434343434343434,rivlin,0.0,10,0,10,0.0
4525,885.0,19971112,ms rivlin,4.0,3763.0,1033.3333333333333,1.0,2.0,0.0,0.0,0.0,8.0,0.0401599909059888,-0.0065437813412686,rivlin,0.0,11,1,12,0.08333333333333333
4526,914.0,19971216,ms rivlin,3.0,4126.0,33.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0364522439592794,-0.0302232046912898,rivlin,0.0,11,1,12,0.08333333333333333
4527,953.0,19980204,ms rivlin,10.0,6129.0,42.333333333333336,0.6666666666666666,2.0,0.0,0.0,0.0,11.0,0.0397797634824321,0.1373331753928768,rivlin,0.0,12,0,12,0.0
4528,985.0,19980331,ms rivlin,4.0,5711.0,400.75,1.0,1.0,0.0,0.0,4.0,17.0,0.0363879748848193,0.0701784008732431,rivlin,0.0,12,0,12,0.0
4529,1015.0,19980519,ms rivlin,3.0,3574.0,116.66666666666669,0.6666666666666666,0.0,1.0,0.0,1.0,11.0,0.0418755091027568,0.0248019823886012,rivlin,0.0,10,2,12,0.16666666666666666
4530,1048.0,19980701,ms rivlin,16.0,7142.0,126.0625,0.9375,3.0,2.0,0.0,0.0,10.0,0.0319763981858275,0.0061717993578392,rivlin,0.0,11,0,11,0.0
4531,1081.0,19980818,ms rivlin,3.0,717.0,3763.6666666666665,1.0,1.0,0.0,0.0,0.0,3.0,0.043284989941853,-0.0080246913580247,rivlin,0.0,10,1,11,0.09090909090909091
4532,1111.0,19980929,ms rivlin,9.0,5135.0,1583.2222222222222,1.0,1.0,1.0,0.0,1.0,12.0,0.0321895245817162,0.0498585327054653,rivlin,0.0,11,0,11,0.0
4533,1140.0,19981117,ms rivlin,4.0,3775.0,368.5,1.0,3.0,0.0,0.0,1.0,9.0,0.0416303550078543,0.117690058479532,rivlin,0.0,10,1,11,0.09090909090909091
4534,1167.0,19981222,ms rivlin,4.0,5516.0,35.75,1.0,1.0,1.0,0.0,2.0,10.0,0.0550752685399088,0.0276354905199504,rivlin,0.0,10,1,11,0.09090909090909091
4535,1199.0,19990203,ms rivlin,16.0,6484.0,70.0,0.6666666666666666,4.0,6.0,0.0,1.0,18.0,0.0351279054183673,0.0597815802026023,rivlin,0.0,11,0,11,0.0
4536,1226.0,19990330,ms rivlin,3.0,5875.0,23.33333333333333,1.0,1.0,0.0,0.0,0.0,11.0,0.0141562756679455,0.0682980599647265,rivlin,0.0,11,0,11,0.0
4537,1250.0,19990518,ms rivlin,2.0,3180.0,31.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0476684611814549,0.0995762711864406,rivlin,0.0,11,0,11,0.0
4538,908.0,19971216,mr rnes,1.0,21.0,159.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0364522439592794,0.333333333333333,rnes,,11,1,12,0.08333333333333333
4539,726.0,19970205,ms rnlin,3.0,2933.0,55.0,1.0,0.0,2.0,0.0,2.0,8.0,0.0340841759605829,0.0311203319502074,rnlin,,10,0,10,0.0
4540,752.0,19970325,ms rnlin,4.0,913.0,247.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0548218160078565,-0.042559523809524,rnlin,,10,0,10,0.0
4541,775.0,19970520,ms rnlin,2.0,4600.0,242.5,1.0,1.0,0.0,0.0,3.0,5.0,0.0573850749091708,0.0858195211786373,rnlin,,9,1,10,0.1
4542,807.0,19970702,ms rnlin,5.0,1562.0,100.4,0.8,1.0,0.0,0.0,2.0,3.0,0.0357744969583312,0.1253720508166968,rnlin,,10,0,10,0.0
4543,832.0,19970819,ms rnlin,2.0,109.0,239.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0486583523186413,0.3,rnlin,,10,0,10,0.0
4544,856.0,19970930,ms rnlin,2.0,6921.0,36.5,1.0,1.0,0.0,0.0,1.0,9.0,0.0461275015587405,0.0745287698412698,rnlin,,10,0,10,0.0
4545,886.0,19971112,ms rnlin,4.0,714.0,664.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0401599909059888,-0.0333011583011582,rnlin,,11,1,12,0.08333333333333333
4546,1049.0,19980701,ms rnlin,1.0,438.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0319763981858275,0.05,rnlin,,11,0,11,0.0
4547,1141.0,19981117,ms rnlin,2.0,411.0,53.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0416303550078543,0.2380952380952379,rnlin,,10,1,11,0.09090909090909091
4548,1168.0,19981222,ms rnlin,1.0,241.0,41.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0550752685399088,0.304347826086957,rnlin,,10,1,11,0.09090909090909091
4549,1902.0,20020626,mr roberts,8.0,8924.0,1948.25,1.0,0.0,0.0,1.0,3.0,14.0,0.0583781640825564,0.1987652763066919,roberts,,10,0,10,0.0
4550,4952.0,20151216,mr roberts,8.0,13475.0,1715.857142857143,1.0,0.0,2.0,1.0,3.0,7.0,0.0985907515927312,0.0510640095198918,roberts,,10,0,10,0.0
4551,5271.0,20170503,mr roberts,1.0,237.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0817842244762844,0.125,roberts,,9,0,9,0.0
4552,3714.0,20100921,ms robertson,1.0,218.0,2333.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0958424651102826,0.130434782608696,robertson,,8,1,9,0.1111111111111111
4553,3940.0,20110921,ms robertson,1.0,21.0,67.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0694238312512154,0.0,robertson,,7,3,10,0.3
4554,1903.0,20020626,mr rolnick,15.0,17447.0,123.0,1.0,1.0,0.0,0.0,3.0,12.0,0.0583781640825564,0.0942978147626352,rolnick,,10,0,10,0.0
4555,4432.0,20130918,mr rosenblum,1.0,313.0,134.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0843791459261862,0.166666666666667,rosenblum,,9,1,10,0.1
4556,3016.0,20070807,mr rosengren,5.0,6555.0,338.6,1.0,1.0,0.0,0.0,0.0,10.0,0.0871221656544054,0.2008736126029358,rosengren,0.0,10,0,10,0.0
4557,3040.0,20070918,mr rosengren,8.0,12284.0,227.66666666666663,0.6666666666666666,0.0,2.0,0.0,1.0,35.0,0.0749708634494756,0.0298549768353945,rosengren,0.0,10,0,10,0.0
4558,3064.0,20071031,mr rosengren,6.0,8374.0,295.8333333333333,1.0,1.0,0.0,0.0,1.0,14.0,0.0492066156032747,0.0256864521380649,rosengren,0.0,10,0,10,0.0
4559,3089.0,20071211,mr rosengren,2.0,4857.0,25.5,1.0,0.0,1.0,0.0,0.0,12.0,0.0828135116006517,0.0053475935828877,rosengren,1.0,9,1,10,0.1
4560,3120.0,20080130,mr rosengren,8.0,11129.0,186.125,0.75,0.0,0.0,0.0,1.0,24.0,0.044676583658356,0.1213354138601005,rosengren,,9,1,10,0.1
4561,3148.0,20080318,mr rosengren,3.0,6137.0,419.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0578113632210861,-0.0294302626480076,rosengren,,8,2,10,0.2
4562,3177.0,20080430,mr rosengren,4.0,9309.0,28.5,1.0,0.0,1.0,0.0,0.0,18.0,0.0423769662983845,0.0759823795333443,rosengren,,8,2,10,0.2
4563,3203.0,20080625,mr rosengren,8.0,14359.0,398.125,1.0,0.0,0.0,0.0,1.0,21.0,0.048794227408951,0.0102608501929441,rosengren,,9,1,10,0.1
4564,3230.0,20080805,mr rosengren,3.0,5930.0,608.0,1.0,0.0,1.0,0.0,0.0,8.0,0.071844146673639,0.0390866704431565,rosengren,,10,1,11,0.09090909090909091
4565,3253.0,20080916,mr rosengren,3.0,2987.0,18.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0810644557755799,0.0776746815378567,rosengren,,10,0,10,0.0
4566,3280.0,20081029,mr rosengren,7.0,7714.0,179.14285714285714,1.0,0.0,3.0,1.0,1.0,12.0,0.0614421749488351,0.0320529658659744,rosengren,,10,0,10,0.0
4567,3310.0,20081216,mr rosengren,7.0,9762.0,209.8571428571429,1.0,0.0,3.0,0.0,3.0,15.0,0.0621216037205013,0.0719211092192458,rosengren,,9,1,10,0.1
4568,3337.0,20090128,mr rosengren,14.0,13687.0,117.57142857142856,1.0,0.0,7.0,0.0,3.0,24.0,0.0622062229752147,0.0803120422766374,rosengren,,8,1,9,0.1111111111111111
4569,3369.0,20090318,mr rosengren,6.0,11204.0,113.83333333333331,1.0,0.0,0.0,0.0,1.0,20.0,0.0756462993432953,0.0524927572848293,rosengren,,10,0,10,0.0
4570,3402.0,20090429,mr rosengren,6.0,7158.0,504.8333333333333,0.5,0.0,0.0,0.0,2.0,16.0,0.0949292943961225,0.0912353697024303,rosengren,,10,0,10,0.0
4571,3434.0,20090624,mr rosengren,6.0,11320.0,337.6666666666667,1.0,0.0,2.0,0.0,1.0,22.0,0.0852196887491879,0.0878041328209197,rosengren,,10,0,10,0.0
4572,3462.0,20090812,mr rosengren,6.0,6049.0,247.66666666666663,1.0,0.0,3.0,0.0,0.0,11.0,0.0655454475187735,0.0474599506273421,rosengren,,10,0,10,0.0
4573,3491.0,20090923,mr rosengren,6.0,6246.0,170.83333333333334,1.0,1.0,2.0,0.0,3.0,8.0,0.0768794277894048,0.0949097879244938,rosengren,,10,0,10,0.0
4574,3520.0,20091104,mr rosengren,3.0,7049.0,49.0,1.0,0.0,2.0,0.0,0.0,18.0,0.0781176726068758,0.0960105597813866,rosengren,,10,0,10,0.0
4575,3549.0,20091216,mr rosengren,7.0,9338.0,351.57142857142856,1.0,0.0,3.0,0.0,2.0,20.0,0.0694972891659887,0.086605322218596,rosengren,,10,0,10,0.0
4576,3579.0,20100127,mr rosengren,8.0,8358.0,177.375,1.0,0.0,5.0,0.0,3.0,14.0,0.0746601879356524,0.0400161800528666,rosengren,0.0,9,1,10,0.1
4577,3604.0,20100316,mr rosengren,3.0,7695.0,71.33333333333333,1.0,0.0,0.0,0.0,0.0,9.0,0.0839713417848391,0.0226346650765255,rosengren,0.0,9,1,10,0.1
