date,year,month,quarter,speaker,position,short_name,greeting,briefer_dummy,bucket_1,bucket_2,bucket_3,bucket_4,total,bucket1_perc,bucket2_perc,bucket3_perc,bucket4_perc,speak_count,speak_length,avg_next_speaker_length,avg_next_speaker_gender,laughter_sum,first_to_introduce_topic,sum_interrupted,sum_interrupter,sum_hedge,avg_day_sentiment,avg_sentiment_per_speaker,dissenter_dummy,total_yes_vote,total_no_vote,total_vote,perc_disset_vote,Attendees,Male,Female,Percent.Male.Att,Percent.Female.Att,ATT.NOT.VOTERS,Female.Voters,Male.Voters,Female.NON.Voters,Male.NON.Voters,Number.of.Voters,percent_fem_voter,percent_male_voter,Number.of.NonVoters,percent_female_NONvoters,percent_male_NONvoters,Total.Voters,voter_dummy,fin_crisis,econ_crisis,target_upper,target_lower,target_mid,chair,b1_dummy,b2_dummy,b3_dummy,b4_dummy,fem_dummy,pol_dummy,epu,mpu,shawdow_i_rate
3/18/2003,2003,3,1,mr poole,president,poole,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,3,3823,296,1,0,1,0,1,12,0.073991138,0.040539322,NA,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,ms minehan,president,minehan,Ms,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,11,13713,993.0909091,1,1,0,0,1,17,0.073991138,0.073170851,NA,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,1,0,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,mr hoenig,president,hoenig,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,7,5350,303.1428571,1,0,2,0,1,5,0.073991138,0.180106107,NA,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,mr bernanke,governor,bernanke,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,5,3902,171.2,1,0,1,0,1,6,0.073991138,0.183247901,0,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,mr guynn,president,guynn,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,3,8281,37.33333333,1,0,0,0,1,13,0.073991138,0.076570839,0,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,mr mcteer,president,mcteer,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,4,5952,76.33333333,1,0,0,0,1,13,0.073991138,0.146959216,NA,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,chairman greenspan,chairman,greenspan,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,86,18477,1608.115385,0.833333333,2,0,0,1,31,0.073991138,0.014468017,0,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,mr moskow,president,moskow,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,7,5826,1475.857143,1,0,0,0,1,5,0.073991138,0.257283713,0,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,ms johnson,economist,johnson,Ms,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,2,8525,28.5,1,0,0,0,1,8,0.073991138,0.026923077,NA,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,1,NA,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,mr kohn,governor,kohn,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,3,6402,39,1,1,0,0,1,16,0.073991138,0.047412758,0,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,ms bies,governor,bies,Ms,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,2,4886,16.5,1,0,1,0,1,5,0.073991138,0.359399684,0,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,1,1,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,vice chairman mcdonough,vice chairman,mcdonough,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,13,4373,38.15384615,1,1,3,0,1,8,0.073991138,-0.047841982,0,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,mr gramlich,governor,gramlich,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,3,4784,395.6666667,1,3,1,0,1,12,0.073991138,0.137586363,0,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,mr olson,governor,olson,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,2,2741,14.5,1,0,0,0,1,5,0.073991138,0.294303797,0,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,ms pianalto,president,pianalto,Ms,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,2,5298,18,1,0,1,0,1,8,0.073991138,0.286717063,NA,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,1,1,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,mr ferguson,governor,ferguson,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,5,4733,206.8,1,2,0,0,1,8,0.073991138,0.08869281,0,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,ichairman greenspan,chairman,greenspan,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,1,24,12,1,0,0,0,0,0,0.073991138,0,0,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,mr stern,president,stern,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,2,3405,17,1,0,0,0,1,7,0.073991138,0.216136631,NA,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,mr parry,president,parry,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,9,5314,204.4444444,0.888888889,0,0,1,1,10,0.073991138,0.154075846,0,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,mr santomero,president,santomero,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,3,6619,14,1,0,0,0,1,18,0.073991138,0.198646125,NA,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,mr bernard,deputy secretary,bernard,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,3,448,23.33333333,1,0,0,0,1,0,0.073991138,0.156156156,NA,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,1,0,0,NA,207.7752706,300.7496485,1.058940857
3/18/2003,2003,3,1,mr stockton,economist,stockton,Mr,0,18,8,6,20,52,0.346153846,0.153846154,0.115384615,0.384615385,9,23997,987.8888889,0.777777778,2,1,1,1,29,0.073991138,0.135257334,NA,12,0,12,0,52,44,8,0.846153846,0.153846154,40,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,207.7752706,300.7496485,1.058940857
5/6/2003,2003,5,2,chairman greenspan,chairman,greenspan,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,80,23477,1910.173333,0.88,4,4,0,4,25,0.029842407,0.002356586,0,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr slifman,associate director,slifman,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,2,101,158,1,0,0,0,4,0,0.029842407,0,NA,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr olson,governor,olson,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,4,5232,43.25,1,0,0,0,4,13,0.029842407,-0.010681036,0,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr hoenig,president,hoenig,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,5,5117,431.2,1,0,0,0,4,6,0.029842407,0.038225984,NA,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr stockton,economist,stockton,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,19,21523,508.5789474,0.947368421,1,0,0,4,27,0.029842407,0.040119235,NA,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,ms minehan,president,minehan,Ms,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,8,12311,439.125,1,0,0,0,4,21,0.029842407,0.025662808,NA,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,1,0,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr gramlich,governor,gramlich,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,4,6610,52,1,1,0,1,4,8,0.029842407,-0.007493261,0,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr ferguson,governor,ferguson,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,12,12407,576.1666667,0.75,3,1,1,4,21,0.029842407,0.033512543,0,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr santomero,president,santomero,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,2,6427,14,1,0,1,0,4,8,0.029842407,0.072239108,NA,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr mcteer,president,mcteer,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,2,5704,17,1,0,0,0,4,10,0.029842407,0.101461039,NA,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr kohn,governor,kohn,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,2,8500,13,1,1,0,0,4,20,0.029842407,0.072446693,0,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr guynn,president,guynn,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,3,8668,135.5,0.5,1,0,0,4,13,0.029842407,0.014467923,0,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,ms pianalto,president,pianalto,Ms,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,2,4806,16.5,1,0,1,0,4,10,0.029842407,0.024868019,NA,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,1,1,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,ichairman greenspan,chairman,greenspan,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,1,43,249,1,0,0,0,0,0,0.029842407,0,0,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr poole,president,poole,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,15,8431,298,1,1,0,2,4,15,0.029842407,0.082092732,NA,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr moskow,president,moskow,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,6,7332,294.1666667,1,0,1,0,4,4,0.029842407,0.031703922,0,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr bernanke,governor,bernanke,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,4,4731,81,1,2,0,0,4,7,0.029842407,0.102227127,0,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr bernard,deputy secretary,bernard,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,2,436,13.5,1,0,0,0,4,0,0.029842407,0.21042471,NA,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,1,0,0,NA,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr parry,president,parry,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,7,6937,2866.428571,1,1,0,0,4,13,0.029842407,0.077444232,0,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,ms johnson,economist,johnson,Ms,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,1,7191,45,1,0,0,0,4,5,0.029842407,0.059633028,NA,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,1,NA,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,vice chairman mcdonough,vice chairman,mcdonough,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,13,5793,93.83333333,1,0,0,0,4,5,0.029842407,-0.049924663,0,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr stern,president,stern,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,2,4915,16,1,0,0,0,4,10,0.029842407,0.081331169,NA,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,mr wilcox,associate economist,wilcox,Mr,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,5,1160,95.8,1,0,0,0,4,4,0.029842407,0.089404467,NA,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,115.4218246,121.9248391,1.278635079
5/6/2003,2003,5,2,ms bies,governor,bies,Ms,0,19,8,6,22,55,0.345454545,0.145454545,0.109090909,0.4,3,5002,20.33333333,1,0,0,0,4,3,0.029842407,0.052425898,0,12,0,12,0,55,46,9,0.836363636,0.163636364,43,1,9,0,0,10,0.1,0.9,0,NA,NA,10,1,0,0,NA,NA,NA,greenspan,1,0,0,0,1,1,115.4218246,121.9248391,1.278635079
6/25/2003,2003,6,2,mr stern,president,stern,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,3,5191,15.33333333,1,0,0,0,0,16,0.037774918,0.074759275,NA,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,mr kohn,governor,kohn,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,4,15440,32,1,1,0,0,0,21,0.037774918,0.055912226,0,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,mr santomero,president,santomero,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,3,10324,13.66666667,1,0,1,0,0,20,0.037774918,0.078816071,NA,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,mr parry,president,parry,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,16,9386,277.9375,1,1,0,0,3,19,0.037774918,0.124587539,1,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,mr stewart,president,stewart,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,2,6188,16.5,1,0,0,0,0,6,0.037774918,0.12704918,0,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,mr olson,governor,olson,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,3,6199,17.33333333,1,1,0,0,0,13,0.037774918,0.111531523,0,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,mr mcteer,president,mcteer,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,9,7935,688.375,1,7,0,0,1,7,0.037774918,0.091123662,NA,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,chairman greenspan,chairman,greenspan,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,1,38772,2081.025862,0.879310345,18,14,3,4,147,0.037774918,0.010076627,0,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,mr poole,president,poole,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,8,14919,287.5,1,3,0,0,0,23,0.037774918,-0.016211605,NA,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,mr broaddus,president,broaddus,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,4,14703,93.75,1,2,0,0,0,33,0.037774918,0.051877702,0,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,mr ferguson,governor,ferguson,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,16,15030,230.75,0.8125,2,0,0,0,26,0.037774918,0.129361263,0,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,mr hoenig,president,hoenig,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,11,6169,532.7272727,1,1,0,0,0,9,0.037774918,0.218064964,NA,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,1,0,0,0,0,1,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,ms minehan,president,minehan,Ms,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,13,16075,80.23076923,1,2,1,0,1,35,0.037774918,0.085041345,NA,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,1,0,0,0,1,0,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,mr moskow,president,moskow,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,14,10532,170.1428571,1,0,0,0,0,14,0.037774918,0.111881901,0,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,mr bernanke,vice chairman,bernanke,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,6,10077,276.5,1,0,0,1,1,13,0.037774918,0.118982777,0,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,NA,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,mr gramlich,governor,gramlich,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,4,8616,268,1,2,0,0,0,14,0.037774918,0.0296891,0,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,1,0,0,NA,NA,NA,greenspan,1,0,0,0,0,0,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,ms bies,governor,bies,Ms,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,4,7865,330,1,0,0,0,0,17,0.037774918,0.045384964,0,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,1,0,0,NA,NA,NA,greenspan,1,0,0,0,1,1,88.49870742,67.79086705,1.10038592
6/25/2003,2003,6,2,mr stockton,economist,stockton,Mr,0,19,11,5,26,61,0.31147541,0.180327869,0.081967213,0.426229508,3,1640,490,1,0,0,0,1,9,0.037774918,0.099673203,NA,11,1,12,0.083333333,61,53,8,0.868852459,0.131147541,49,1,8,0,0,9,0.111111111,0.888888889,0,NA,NA,9,0,0,0,NA,NA,NA,greenspan,0,0,0,1,0,NA,88.49870742,67.79086705,1.10038592
